time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_DASHBOARD_FUEL (l),speed_kmh,fuel_value
2025-07-08 14:31:23.000,2025-07-08 14:32:37,2053871636578320646,,0.0,728600.0
2025-07-08 14:44:29.000,2025-07-08 14:45:48,2053874955778572550,,2.0,728790.0
2025-07-09 05:08:04.000,2025-07-09 05:09:12,2054092236517310726,,28.88750331816751,729350.0
2025-07-09 05:14:06.000,2025-07-09 05:15:18,2054093772668535046,,48.4909282843685,729510.0
2025-07-09 05:19:07.000,2025-07-09 05:20:23,2054095051058839814,,11.0,729680.0
2025-07-09 05:25:10.000,2025-07-09 05:26:07,2054096492599312646,,24.0,729830.0
2025-07-09 07:13:14.000,2025-07-09 07:14:17,2054123713317601542,,0.0,729840.0
2025-07-09 08:59:12.000,2025-07-09 08:59:52,2054150287345746182,,31.0,730260.0
2025-07-09 09:25:24.000,2025-07-09 09:26:15,2054156926236786950,,43.0,730650.0
2025-07-09 09:30:25.000,2025-07-09 09:31:28,2054158237527310598,,11.0,730780.0
2025-07-09 13:33:40.000,2025-07-09 13:34:29,2054219396418781446,,9.0,731260.0
2025-07-09 13:44:43.000,2025-07-09 13:45:40,2054222208288686342,,31.0,731470.0
2025-07-09 13:56:48.000,2025-07-09 13:57:50,2054225270772154630,,21.862865538592605,731680.0
2025-07-09 14:07:51.000,2025-07-09 14:08:58,2054228074379149574,,17.0,731880.0
2025-07-09 14:22:57.000,2025-07-09 14:25:54,2054232336791044358,,0.1481600375338762,732180.0
2025-07-10 04:58:45.000,2025-07-10 04:59:38,2054452218261717254,,9.4526103946613,732650.0
2025-07-10 05:29:51.000,2025-07-10 05:31:04,2054460128668729606,,14.0,733100.0
2025-07-10 15:36:01.000,2025-07-10 15:37:05,2054612638272602374,,14.0,733400.0
2025-07-10 15:41:02.000,2025-07-10 15:42:09,2054613911965024518,,27.0,733470.0
2025-07-10 15:47:04.000,2025-07-10 15:48:14,2054615444421132550,,14.0,733570.0
2025-07-11 04:50:01.000,2025-07-11 04:50:41,2054812354864054534,,23.0,734030.0
2025-07-11 04:56:04.000,2025-07-11 04:56:48,2054813891359277318,,29.0,734160.0
2025-07-11 05:08:09.000,2025-07-11 05:08:59,2054816956606923014,,30.000000000000004,734280.0
2025-07-11 05:24:05.000,2025-07-11 05:25:07,2054821017481642246,,0.0,734370.0
2025-07-11 10:29:12.000,2025-07-11 10:29:54,2054897719297884422,,7.0,734640.0
2025-07-11 10:35:14.000,2025-07-11 10:36:00,2054899254345990406,,17.0,734730.0
2025-07-11 10:47:19.000,2025-07-11 10:48:10,2054902317144195334,,32.0,734890.0
2025-07-15 04:52:44.000,2025-07-15 04:53:42,2056262663771586822,,0.0,735170.0
2025-07-15 04:53:44.000,2025-07-15 04:54:43,2056262918345015558,,15.36419589226296,735220.0
2025-07-15 05:09:48.000,2025-07-15 05:10:56,2056267002565148934,,0.9519282411551544,735480.0
2025-07-15 15:47:02.000,2025-07-15 15:47:51,2056427285447278854,,1.0,735750.0
2025-07-15 16:16:12.000,2025-07-15 16:17:19,2056434702260158726,,25.0,736140.0
2025-07-16 05:05:26.000,2025-07-16 05:06:21,2056628235147510022,,31.0,736390.0
2025-07-16 05:10:26.000,2025-07-16 05:11:26,2056629514942857478,,41.0,736600.0
2025-07-16 05:15:27.000,2025-07-16 05:16:31,2056630792364278022,,38.0,736900.0
2025-07-16 06:59:29.000,2025-07-16 07:00:33,2056656972178030854,,26.792890787532336,737560.0
2025-07-16 07:19:46.000,2025-07-16 07:20:51,2056662083621126406,,0.0,737850.0
2025-07-16 07:55:01.000,2025-07-16 07:56:23,2056671023960441094,,9.0,738290.0
2025-07-16 08:01:04.000,2025-07-16 08:01:27,2056672300635554054,,16.0,738420.0
2025-07-16 08:10:07.000,2025-07-16 08:10:35,2056674600741486854,,0.9760042472544096,738540.0
2025-07-16 14:10:22.000,2025-07-16 14:11:23,2056765395985056006,,12.276911110150817,739040.0
2025-07-16 14:25:25.000,2025-07-16 14:26:16,2056769144174543110,,0.0,739160.0
2025-07-16 14:31:28.000,2025-07-16 14:32:22,2056770676362199302,,0.0,739230.0
2025-07-16 14:43:32.000,2025-07-16 14:44:37,2056773760929054982,,7.0,739390.0
2025-07-17 05:01:41.000,2025-07-17 05:02:19,2056989608348107014,,32.15628414625865,739560.0
2025-07-17 05:04:42.000,2025-07-17 05:05:21,2056990373112283398,,0.0,739630.0
2025-07-17 05:13:44.000,2025-07-17 05:14:29,2056992668906553606,,19.116348842808375,739750.0
2025-07-17 12:55:21.000,2025-07-17 12:55:43,2057108743161905414,,11.0,740130.0
2025-07-17 13:00:21.000,2025-07-17 13:00:49,2057110027185127686,,16.0,740220.0
2025-07-17 13:05:22.000,2025-07-17 13:05:53,2057111300898767110,,38.0,740330.0
2025-07-17 13:23:30.000,2025-07-17 13:24:10,2057115902586994950,,43.0,740750.0
2025-07-17 13:28:31.000,2025-07-17 13:29:14,2057117177953255686,,49.0,740860.0
2025-07-17 13:31:32.000,2025-07-17 13:32:16,2057117942667264262,,24.433442189805355,740930.0
2025-07-17 13:33:32.000,2025-07-17 13:34:19,2057118455634690310,,0.0,740960.0
2025-07-17 13:50:37.000,2025-07-17 13:51:34,2057122797347504390,,37.0,741390.0
2025-07-17 14:37:41.000,2025-07-17 14:38:48,2057134683275215110,,14.0,741580.0
2025-07-17 14:47:00.000,2025-07-17 14:47:55,2057136980738818310,,40.0,741800.0
2025-07-17 14:57:03.000,2025-07-17 14:58:03,2057139528241594630,,1.0241562594529192,742090.0
2025-07-17 15:00:05.000,2025-07-17 15:01:06,2057140297619570950,,16.868020273231807,742160.0
2025-07-17 15:05:07.000,2025-07-17 15:06:11,2057141576232124678,,4.454061128362152,742280.0
2025-07-17 15:12:12.000,2025-07-17 15:13:18,2057143368168767750,,15.000000000000002,742440.0
2025-07-17 15:19:16.000,2025-07-17 15:19:57,2057145041335501062,,12.0,742590.0
2025-07-18 04:53:20.000,2025-07-18 04:53:48,2057349851418673414,,30.76357979344022,742990.0
2025-07-18 05:13:25.000,2025-07-18 05:14:06,2057354960525459718,,0.0,743270.0
2025-07-18 06:17:31.000,2025-07-18 06:18:33,2057371182792999174,,0.0,743330.0
2025-07-18 09:54:32.000,2025-07-18 09:55:05,2057425674414752006,,32.0,743770.0
2025-07-18 11:20:33.000,2025-07-18 11:21:37,2057447448854479110,,28.0,744280.0
2025-07-18 11:25:34.000,2025-07-18 11:26:41,2057448724614906118,,48.0,744420.0
2025-07-18 11:30:36.000,2025-07-18 11:31:45,2057450000035610886,,38.0,744550.0
2025-07-18 11:35:37.000,2025-07-18 11:36:58,2057451313658298630,,29.0,744680.0
2025-07-18 11:41:39.000,2025-07-18 11:42:03,2057452593470505222,,4.0,744840.0
2025-07-18 11:47:42.000,2025-07-18 11:49:02,2057454349008765190,,7.0,744960.0
2025-07-18 11:52:42.000,2025-07-18 11:53:06,2057455371404148998,,17.0,745060.0
2025-07-18 12:08:46.000,2025-07-18 12:09:21,2057459460045160710,,28.0,745460.0
2025-07-18 20:23:28.000,2025-07-18 20:24:18,2057584018752372998,,13.795551494873044,745560.0
2025-07-18 20:28:29.000,2025-07-18 20:28:52,2057585171364020486,,0.0,745690.0
2025-07-18 20:33:30.000,2025-07-18 20:33:57,2057586448416293126,,46.0,745800.0
2025-07-18 20:58:38.000,2025-07-18 20:59:18,2057592826774110470,,0.6241241581114535,746450.0
2025-07-18 20:59:39.000,2025-07-18 21:00:18,2057593081452249350,,6.0,746460.0
2025-07-21 04:56:36.000,2025-07-21 04:57:05,2058437841792483590,,5.0,746660.0
2025-07-21 05:12:39.000,2025-07-21 05:13:20,2058441933415612678,,27.0,746940.0
2025-07-21 05:24:52.000,2025-07-21 05:25:57,2058445105152409862,,0.0,746990.0
2025-07-21 11:49:34.000,2025-07-21 11:50:33,2058541894811697414,,30.000000000000004,747280.0
2025-07-21 11:54:35.000,2025-07-21 11:55:37,2058543167866700038,,46.0,747380.0
2025-07-21 12:16:42.000,2025-07-21 12:17:55,2058548781808386310,,0.0,747760.0
2025-07-21 12:21:43.000,2025-07-21 12:23:03,2058550075050688774,,0.0,747870.0
2025-07-21 15:00:11.000,2025-07-21 15:00:33,2058589711286485254,,22.0,748220.0
2025-07-21 15:05:12.000,2025-07-21 15:05:39,2058590992436691206,,31.0,748340.0
2025-07-21 15:10:13.000,2025-07-21 15:10:45,2058592278133539078,,48.0,748460.0
2025-07-21 15:35:24.000,2025-07-21 15:36:07,2058598658684895494,,9.0,748920.0
2025-07-22 05:05:28.000,2025-07-22 05:06:25,2058802576832430342,,27.450350954088908,749810.0
2025-07-22 05:07:28.000,2025-07-22 05:08:26,2058803087249867014,,0.0,749840.0
2025-07-22 05:18:32.000,2025-07-22 05:19:36,2058805898054222086,,26.0,750010.0
2025-07-22 06:49:04.000,2025-07-22 06:50:10,2058828689268850950,,14.0,750470.0
2025-07-22 06:55:06.000,2025-07-22 06:56:16,2058830224740630790,,7.0,750550.0
2025-07-22 07:50:57.000,2025-07-22 07:52:02,2058844255903809798,,0.0,750990.0
2025-07-22 15:36:37.000,2025-07-22 15:37:01,2058961274821345542,,21.0,751200.0
2025-07-22 15:42:39.000,2025-07-22 15:43:09,2058962818300068102,,4.0,751270.0
2025-07-22 15:54:44.000,2025-07-22 15:55:15,2058965862723272966,,19.0,751410.0
2025-07-22 15:59:45.000,2025-07-22 16:00:19,2058967138433138950,,23.0,751450.0
2025-07-22 16:15:49.000,2025-07-22 16:16:32,2058971219683852550,,10.0,751630.0
2025-07-23 06:38:31.000,2025-07-23 06:40:56,2059188753754571014,,48.0,752710.0
2025-07-23 06:56:39.000,2025-07-23 06:57:12,2059192844735856902,,35.0,753140.0
2025-07-23 13:08:18.000,2025-07-23 13:09:21,2059286501883134214,,0.0,753300.0
2025-07-23 14:47:11.000,2025-07-23 14:47:32,2059311208900772102,,18.74039274756616,754360.0
2025-07-23 14:48:11.000,2025-07-23 14:48:33,2059311464568799494,,32.0,754410.0
2025-07-23 16:23:36.000,2025-07-23 16:24:31,2059335615534678278,14.0,0.0,754780.0
2025-07-23 16:28:37.000,2025-07-23 16:29:36,2059336895955026182,,32.0,754890.0
2025-07-23 16:45:42.000,2025-07-23 16:46:53,2059341243598602502,,24.0,755150.0
2025-07-23 16:50:43.000,2025-07-23 16:51:57,2059342518621159686,,47.0,755270.0
2025-07-23 16:55:45.000,2025-07-23 16:57:02,2059343799381016838,,47.0,755420.0
2025-07-24 04:57:59.000,2025-07-24 04:58:47,2059525434869121286,,18.0,755950.0
2025-07-24 05:04:02.000,2025-07-24 05:04:53,2059526967736238342,,17.0,756030.0
2025-07-24 15:20:59.000,2025-07-24 15:21:56,2059682252920570118,,28.867131313006603,756300.0
2025-07-24 15:24:00.000,2025-07-24 15:24:58,2059683018301309190,,15.000000000000002,756340.0
2025-07-24 15:31:04.000,2025-07-24 15:31:51,2059684749479379206,,5.0,756470.0
2025-07-24 15:49:12.000,2025-07-24 15:50:08,2059689350991495430,,0.0,756700.0
2025-07-24 17:17:36.000,2025-07-24 17:18:10,2059711504596533510,,2.0,757160.0
2025-07-24 17:18:36.000,2025-07-24 17:19:10,2059711756980306182,,5.617117423003081,757210.0
2025-07-25 04:54:31.000,2025-07-25 04:55:38,2059887029847589126,,24.0,757560.0
2025-07-25 04:59:32.000,2025-07-25 05:00:42,2059888305608114438,,5.0,757690.0
2025-07-25 06:11:22.000,2025-07-25 06:12:27,2059906359574413574,,0.0,758090.0
2025-07-25 09:20:36.000,2025-07-25 09:21:37,2059953966518665478,,12.0,758280.0
2025-07-25 09:24:36.000,2025-07-25 09:25:35,2059954964561707270,,2.581688654027792,758340.0
2025-07-25 09:36:39.000,2025-07-25 09:37:05,2059957856404422918,,31.0,758500.0
2025-07-25 10:26:52.000,2025-07-25 10:27:49,2059970626734686470,,3.0,758820.0
2025-07-25 10:38:57.000,2025-07-25 10:40:02,2059973699490070790,,8.0,759030.0
2025-07-25 10:44:59.000,2025-07-25 10:46:08,2059975235783917830,,29.0,759110.0
2025-07-27 11:00:53.000,2025-07-27 11:01:59,2060703999094423814,,0.0,759190.0
2025-07-28 14:48:01.000,2025-07-28 14:48:54,2061123494313312518,,22.0,759740.0
2025-07-28 14:55:05.000,2025-07-28 14:56:00,2061125280373784838,,15.000000000000002,759840.0
2025-07-28 14:59:07.000,2025-07-28 15:00:03,2061126300751479046,,28.094847117361272,759900.0
2025-07-28 15:01:08.000,2025-07-28 15:02:05,2061126810866925830,,21.0,759950.0
2025-07-28 15:13:13.000,2025-07-28 15:14:15,2061129873988059398,,1.0,760140.0
2025-07-28 15:18:13.000,2025-07-28 15:19:18,2061131143666909446,,2.0,760210.0
2025-07-29 05:02:58.000,2025-07-29 05:03:55,2061338665803612422,,46.0,760420.0
2025-07-29 05:07:59.000,2025-07-29 05:08:59,2061339939496313094,,39.0,760550.0
2025-07-29 05:13:00.000,2025-07-29 05:14:03,2061341214904434950,,3.0,760690.0
2025-07-29 05:18:01.000,2025-07-29 05:19:07,2061342491352776966,,0.0,760810.0
2025-07-29 05:28:03.000,2025-07-29 05:29:17,2061345048519246086,,25.0,761110.0
2025-07-29 07:45:56.000,2025-07-29 07:46:48,2061379654190727430,,28.48191521541852,761160.0
2025-07-29 07:55:59.000,2025-07-29 07:57:10,2061382262821257478,,32.0,761240.0
2025-07-29 08:01:00.000,2025-07-29 08:02:14,2061383540808892678,,39.0,761340.0
2025-07-29 08:11:02.000,2025-07-29 08:11:23,2061385841632297222,,9.0,761580.0
2025-07-29 08:48:49.000,2025-07-29 08:50:04,2061395577266290950,,14.0,762060.0
2025-07-29 08:59:52.000,2025-07-29 09:00:13,2061398130947195142,,15.000000000000002,762210.0
2025-07-29 09:06:56.000,2025-07-29 09:07:19,2061399919457190150,,13.0,762300.0
2025-07-29 09:23:01.000,2025-07-29 09:23:40,2061404031179456774,,18.0,762390.0
2025-07-29 15:46:54.000,2025-07-29 15:47:45,2061500692744487174,,29.0,762660.0
2025-07-30 05:47:39.000,2025-07-30 05:48:44,2061712333083803910,,0.0,763400.0
2025-07-30 06:54:19.000,2025-07-30 06:54:47,2061728951423959302,,4.0,763890.0
2025-07-30 07:01:23.000,2025-07-30 07:01:53,2061730739900350726,,32.0,763970.0
2025-07-30 07:02:24.000,2025-07-30 07:02:54,2061730994842714374,,22.662929741275537,763990.0
2025-07-30 07:13:27.000,2025-07-30 07:14:07,2061733820264300806,,9.0,764090.0
2025-07-30 07:18:28.000,2025-07-30 07:19:07,2061735076143694086,,17.0,764150.0
2025-07-30 16:19:26.000,2025-07-30 16:20:23,2061871290385596678,,24.0,764740.0
2025-07-30 16:24:27.000,2025-07-30 16:25:27,2061872564027851014,,19.0,764830.0
2025-07-30 16:29:27.000,2025-07-30 16:30:31,2061873840815915270,,7.0,764930.0
2025-07-31 04:59:09.000,2025-07-31 05:00:01,2062062460638101766,,22.0,765470.0
2025-07-31 05:22:19.000,2025-07-31 05:23:21,2062068331061494022,,2.0,765780.0
2025-07-31 11:41:15.000,2025-07-31 11:41:52,2062163586524430598,,43.0,766390.0
2025-07-31 12:34:43.000,2025-07-31 12:35:37,2062177114538459398,,31.0,767090.0
2025-07-31 12:35:43.000,2025-07-31 12:36:39,2062177374568612102,,5.800465469451253,767130.0
2025-07-31 12:40:46.000,2025-07-31 12:41:44,2062178652182905094,,11.0,767270.0
2025-07-31 14:26:37.000,2025-07-31 14:27:33,2062205283760980230,,35.0,767550.0
2025-07-31 14:36:38.000,2025-07-31 14:37:48,2062207863685759238,,40.0,767770.0
2025-07-31 15:07:47.000,2025-07-31 15:08:09,2062215501463044358,,6.248649582991228,768400.0
2025-08-01 04:48:57.000,2025-08-01 04:50:18,2062422399676055814,,31.0,768630.0
2025-08-01 05:01:02.000,2025-08-01 05:01:27,2062425206584148230,,0.0,768830.0
2025-08-01 05:06:02.000,2025-08-01 05:06:31,2062426484638941446,,3.0,768860.0
2025-08-01 05:50:40.000,2025-08-01 05:51:44,2062437862845989126,,0.0,768990.0
2025-08-01 06:19:55.000,2025-08-01 06:20:33,2062445114466484486,,29.0,769080.0
2025-08-01 06:24:55.000,2025-08-01 06:25:39,2062446395511701766,,0.0,769180.0
2025-08-01 06:29:57.000,2025-08-01 06:30:42,2062447669170782470,,39.0,769320.0
2025-08-01 06:34:57.000,2025-08-01 06:35:47,2062448945354866950,,20.0,769530.0
2025-08-01 06:51:02.000,2025-08-01 06:52:00,2062453029008916742,,43.0,770030.0
2025-08-01 06:56:04.000,2025-08-01 06:57:02,2062454293511897350,,1.0,770150.0
2025-08-01 07:01:05.000,2025-08-01 07:02:05,2062455566235648262,,25.0,770250.0
2025-08-01 07:33:27.000,2025-08-01 07:34:07,2062463628665356550,,28.183743139881596,770590.0
2025-08-01 07:38:29.000,2025-08-01 07:39:12,2062464908771033350,,26.105798613468984,770680.0
2025-08-01 07:41:30.000,2025-08-01 07:42:16,2062465677561807110,,17.0,770740.0
2025-08-01 09:56:53.000,2025-08-01 09:57:52,2062499802544963846,,6.0,771640.0
2025-08-01 10:02:55.000,2025-08-01 10:04:10,2062501389380157702,,14.0,771740.0
2025-08-01 10:31:04.000,2025-08-01 10:31:39,2062508306504712454,,0.0,772110.0
2025-08-03 10:45:25.000,2025-08-03 10:46:33,2063236830249107718,,0.0,772170.0
2025-08-04 04:57:07.000,2025-08-04 04:58:02,2063511511216718086,,17.0,772440.0
2025-08-04 15:42:02.000,2025-08-04 15:43:07,2063673850490814726,,21.0,772650.0
2025-08-04 15:48:04.000,2025-08-04 15:49:12,2063675381898051846,,7.0,772770.0
2025-08-04 15:54:06.000,2025-08-04 15:55:17,2063676912001155334,,17.0,772900.0
2025-08-04 15:58:08.000,2025-08-04 15:59:19,2063677929761587462,,21.65914548698353,772970.0
2025-08-04 16:12:13.000,2025-08-04 16:13:31,2063681502545182982,,9.0,773270.0
2025-08-05 05:00:52.000,2025-08-05 05:01:48,2063874848651821318,,1.0,773550.0
2025-08-05 05:06:54.000,2025-08-05 05:07:55,2063876385058947334,,14.0,773660.0
2025-08-05 05:11:55.000,2025-08-05 05:12:36,2063877566888018182,,37.0,773760.0
2025-08-05 05:16:56.000,2025-08-05 05:17:41,2063878844577825030,,26.0,773800.0
2025-08-05 15:48:31.000,2025-08-05 15:49:51,2064037934356496646,,14.0,773970.0
2025-08-05 15:53:31.000,2025-08-05 15:53:54,2064038952641462534,,21.0,774030.0
2025-08-05 16:05:37.000,2025-08-05 16:06:37,2064042153046278406,,4.944841252693118,774240.0
2025-08-05 16:06:38.000,2025-08-05 16:07:38,2064042408370405638,,22.0,774260.0
2025-08-05 16:11:38.000,2025-08-05 16:12:42,2064043685150064902,,33.0,774340.0
2025-08-05 16:17:40.000,2025-08-05 16:18:38,2064045179358511366,,15.451239914314112,774430.0
2025-08-06 12:58:42.000,2025-08-06 12:59:23,2064357421094289670,,0.0,775110.0
2025-08-06 12:59:42.000,2025-08-06 13:00:24,2064357677139656966,,0.581528147320464,775140.0
2025-08-06 13:00:42.000,2025-08-06 13:01:25,2064357932828606726,,16.52354818596554,775150.0
2025-08-06 13:20:50.000,2025-08-06 13:21:18,2064362936801149190,,24.0,775430.0
2025-08-06 13:25:51.000,2025-08-06 13:26:19,2064364199403979014,,0.0,775530.0
2025-08-06 13:46:56.000,2025-08-06 13:47:37,2064369560483709190,,26.0,775930.0
2025-08-06 13:51:57.000,2025-08-06 13:52:41,2064370836525121798,,11.0,776030.0
2025-08-06 14:32:34.000,2025-08-06 14:33:39,2064381143926472966,,0.0,776280.0
2025-08-06 18:53:37.000,2025-08-06 18:54:32,2064446798663057670,33.0,18.97559680715119,776370.0
2025-08-06 19:05:42.000,2025-08-06 19:06:43,2064449865273901318,,28.0,776570.0
2025-08-06 19:15:44.000,2025-08-06 19:16:52,2064452419735027974,,12.0,776710.0
2025-08-06 19:21:47.000,2025-08-06 19:22:09,2064453750764028166,,8.0,776800.0
2025-08-06 19:42:53.000,2025-08-06 19:43:30,2064459120479715590,,9.0,777130.0
2025-08-06 19:52:55.000,2025-08-06 19:53:38,2064461670977208582,,37.0,777280.0
2025-08-06 19:58:57.000,2025-08-06 19:59:43,2064463204607983878,,35.0,777440.0
2025-08-06 20:03:58.000,2025-08-06 20:04:47,2064464479487361286,,10.0,777590.0
2025-08-06 20:51:11.000,2025-08-06 20:52:19,2064476439389978886,,10.749010723082716,777990.0
2025-08-06 20:57:13.000,2025-08-06 20:58:23,2064477967056142598,,26.0,778090.0
2025-08-06 21:12:17.000,2025-08-06 21:13:37,2064481801992241414,,14.0,778240.0
2025-08-06 21:38:23.000,2025-08-06 21:39:00,2064488187719565574,,17.0,778670.0
2025-08-06 21:49:27.000,2025-08-06 21:50:12,2064491006975787270,,28.0,778830.0
2025-08-06 21:54:28.000,2025-08-06 21:55:17,2064492286376558854,,14.0,778900.0
2025-08-06 22:06:33.000,2025-08-06 22:07:29,2064495354929332486,,26.0,779150.0
2025-08-06 22:12:36.000,2025-08-06 22:13:47,2064496942452343046,,3.0,779220.0
2025-08-06 22:17:37.000,2025-08-06 22:18:51,2064498218611278086,,6.0,779250.0
2025-08-07 04:55:35.000,2025-08-07 04:56:18,2064598238660509958,,17.0,780030.0
2025-08-07 05:18:43.000,2025-08-07 05:19:07,2064603979068932358,,14.0,780430.0
2025-08-07 05:23:44.000,2025-08-07 05:24:11,2064605254711968006,,20.0,780500.0
2025-08-07 11:21:53.000,2025-08-07 11:22:29,2064695424916308230,,10.0,780960.0
