time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),TRACKS.MUNIC.MDI_DASHBOARD_FUEL (l),speed_kmh,fuel_value
2025-07-09 05:31:32.000,2025-07-09 05:32:13,2054098030504018156,,,38.0,1514990.0
2025-07-09 05:34:32.003,2025-07-09 05:35:17,2054098801031102700,,,12.662127207738893,1515050.0
2025-07-09 13:57:08.000,2025-07-09 13:57:30,2054225189570822380,,,8.0,1515300.0
2025-07-09 14:09:11.000,2025-07-09 14:09:43,2054228262120669420,,,5.0,1515840.0
2025-07-09 14:42:16.000,2025-07-09 14:43:01,2054236644244029676,,,70.0,1516140.0
2025-07-09 14:54:20.000,2025-07-09 14:55:14,2054239716848730348,,,87.0,1517050.0
2025-07-10 04:19:25.000,2025-07-10 04:20:34,2054442385051795692,,,7.0,1519050.0
2025-07-10 05:43:00.000,2025-07-10 05:43:33,2054463269133254892,,,24.0,1519650.0
2025-07-10 09:56:07.000,2025-07-10 09:56:45,2054526989234405612,,,109.0,1520070.0
2025-07-10 09:57:08.000,2025-07-10 09:57:45,2054527242243752172,,,47.66678807558631,1520150.0
2025-07-10 15:04:06.000,2025-07-10 15:04:52,2054604530271912172,,,97.0,1522170.0
2025-07-10 15:11:09.000,2025-07-10 15:11:58,2054606317268091116,,,90.0,1522430.0
2025-07-11 04:20:51.000,2025-07-11 04:21:39,2054805048035066092,,,113.0,1524800.0
2025-07-11 05:42:56.000,2025-07-11 05:43:17,2054825589558608108,,,19.0,1525700.0
2025-07-11 10:06:33.000,2025-07-11 10:07:06,2054891983415116012,,,32.0,1526230.0
2025-07-11 13:00:16.000,2025-07-11 13:01:20,2054935830396551404,,,43.0,1526520.0
2025-07-11 13:05:18.000,2025-07-11 13:06:25,2054937107499761900,,,106.71041503330514,1526830.0
2025-07-11 13:09:20.000,2025-07-11 13:10:29,2054938130305482988,,,33.74159654787113,1527150.0
2025-07-15 04:05:19.000,2025-07-15 04:05:52,2056250627486859500,,,127.0,1528670.0
2025-07-16 04:24:02.000,2025-07-16 04:24:51,2056617789808197868,,,123.0,1532450.0
2025-07-16 04:36:07.002,2025-07-16 04:36:53,2056620820909998316,,,31.0,1533870.0
2025-07-16 14:41:32.000,2025-07-16 14:42:33,2056773238666592492,,,16.0,1534240.0
2025-07-16 14:53:35.000,2025-07-16 14:54:42,2056776296167407852,,,85.0,1534840.0
2025-07-16 14:57:36.000,2025-07-16 14:58:47,2056777325306986732,,,126.11567594930456,1535280.0
2025-07-16 14:59:37.000,2025-07-16 15:00:48,2056777832444510444,,,116.0,1535600.0
2025-07-17 04:14:11.000,2025-07-17 04:14:43,2056977627404189932,,,70.88161395667555,1536360.0
2025-07-17 04:17:13.000,2025-07-17 04:17:44,2056978389231042796,,,124.05254742664538,1536790.0
2025-07-17 04:18:14.000,2025-07-17 04:18:46,2056978647785390316,,,120.0,1536960.0
2025-07-21 04:17:05.000,2025-07-21 04:18:04,2058428022008332524,,,69.16110552081341,1539650.0
2025-07-21 04:20:06.000,2025-07-21 04:21:06,2058428787569230060,,,120.0,1540080.0
2025-07-21 04:26:08.000,2025-07-21 04:27:12,2058430321699225836,,,103.0,1540660.0
2025-07-21 04:32:10.000,2025-07-21 04:33:17,2058431852909183212,,,42.0,1541090.0
2025-07-21 14:46:57.000,2025-07-21 14:48:06,2058586576623010028,,,31.50808398204795,1541860.0
2025-07-21 14:49:59.000,2025-07-21 14:51:10,2058587347120914668,,,85.51612166408417,1541970.0
2025-07-21 14:58:01.000,2025-07-21 14:59:17,2058589388710887660,,,29.0,1542730.0
2025-07-22 04:30:56.003,2025-07-22 04:31:21,2058793755716567276,,,101.0,1544360.0
2025-07-22 08:10:19.000,2025-07-22 08:10:57,2058849017802113260,,,37.428929481995475,1544880.0
2025-07-22 14:49:32.001,2025-07-22 14:51:56,2058949927003341036,,,21.53876545648725,2.0
2025-07-22 14:56:34.000,2025-07-22 14:57:00,2058951203420995820,,,39.0,1545340.0
2025-07-22 15:05:38.000,2025-07-22 15:06:11,2058953515644322028,,,0.4741121201084038,1545770.0
2025-07-22 15:17:41.000,2025-07-22 15:18:24,2058956588949258476,,,26.0,1546160.0
2025-07-22 15:28:45.000,2025-07-22 15:29:33,2058959394837807340,,,94.0,1547110.0
2025-07-23 04:20:20.000,2025-07-23 04:20:56,2059153520267116780,,,111.0,1547670.0
2025-07-23 04:26:22.000,2025-07-23 04:27:02,2059155056364601580,,,90.0,1548260.0
2025-07-23 14:43:59.000,2025-07-23 14:45:00,2059310573682032876,,,65.0,1549390.0
2025-07-23 15:01:05.000,2025-07-23 15:02:16,2059314917747589356,,,106.0,1550710.0
2025-07-24 04:45:08.000,2025-07-24 04:46:03,2059522230303555820,,,31.991456104502216,1552240.0
2025-07-24 15:20:57.000,2025-07-24 15:21:45,2059682209710833900,,,27.013278843363977,1552390.0
2025-07-24 15:31:02.000,2025-07-24 15:31:53,2059684760112562412,,,87.0,1552840.0
2025-07-24 15:38:05.000,2025-07-24 15:38:59,2059686545652351212,,,20.0,1552950.0
2025-07-24 15:45:08.000,2025-07-24 15:46:07,2059688340541735148,,,14.0,1553070.0
2025-07-24 16:02:13.000,2025-07-24 16:03:02,2059692595520815340,,,34.0,1554150.0
2025-07-25 04:50:04.000,2025-07-25 04:50:33,2059885749192671468,,,105.0,1555570.0
2025-07-25 04:56:06.000,2025-07-25 04:56:38,2059887282357666028,,,32.0,1556110.0
2025-07-25 10:28:42.000,2025-07-25 10:29:31,2059971051995070700,,,124.0,1557540.0
2025-07-28 06:00:46.000,2025-07-28 06:01:45,2060990830977532140,,,93.0,1560480.0
2025-07-28 06:03:47.000,2025-07-28 06:04:49,2060991604898300140,,,0.0,1560560.0
2025-07-28 09:48:18.000,2025-07-28 09:49:16,2061048087505289452,,,27.0,1561570.0
2025-07-29 04:51:05.000,2025-07-29 04:52:09,2061335701789704428,,,37.22150542944805,1565510.0
2025-07-29 14:42:27.000,2025-07-29 14:42:57,2061484381461348588,,,82.0,1565970.0
2025-07-29 14:49:31.000,2025-07-29 14:50:05,2061486177295122668,,,20.0,1566260.0
2025-07-29 15:00:33.000,2025-07-29 15:01:15,2061488988258140396,,,89.0,1566660.0
2025-07-30 04:32:03.000,2025-07-30 04:32:39,2061693182324015340,,,117.0,1567890.0
2025-07-30 06:17:16.000,2025-07-30 06:17:37,2061719600093331692,,,69.0,1569290.0
2025-07-30 07:05:21.000,2025-07-30 07:06:17,2061731847007928556,,,25.01497033712582,1570350.0
2025-07-30 09:28:03.000,2025-07-30 09:28:34,2061767654511067372,,,7.0,1570840.0
2025-07-30 14:40:55.000,2025-07-30 14:41:48,2061846482310512876,,,11.973183033206368,1570940.0
2025-07-30 14:52:00.000,2025-07-30 14:52:57,2061849287414808812,,,18.0,1571540.0
2025-07-30 14:53:00.000,2025-07-30 14:53:58,2061849545696690412,,,18.364436652323953,1571570.0
2025-07-30 14:58:01.000,2025-07-30 14:59:02,2061850818235154668,,,97.0,1571790.0
2025-07-30 15:05:03.000,2025-07-30 15:06:10,2061852612818616556,,,52.593109323587704,1572400.0
2025-07-31 04:26:16.000,2025-07-31 04:26:57,2062054139017986284,,,106.0,1573210.0
2025-07-31 14:57:51.000,2025-07-31 14:58:50,2062213156696162540,,,0.0,1574710.0
2025-07-31 15:11:57.002,2025-07-31 15:13:05,2062216743753236716,,,17.0,1575310.0
2025-07-31 15:24:02.000,2025-07-31 15:24:45,2062219676963864812,,,13.080679313772093,1576500.0
2025-08-01 04:27:11.000,2025-08-01 04:27:48,2062416739668689132,,,112.0,1577480.0
2025-08-01 10:17:16.000,2025-08-01 10:18:30,2062504995097444588,,,0.0,1578520.0
2025-08-01 10:27:20.000,2025-08-01 10:28:39,2062507552016433388,,,104.0,1579210.0
2025-08-25 14:45:20.001,2025-08-25 14:46:25,2071269728051233004,,,33.0,1582120.0
2025-08-25 14:56:23.000,2025-08-25 14:57:35,2071272540193472748,,,88.0,1582850.0
2025-08-26 04:17:26.000,2025-08-26 04:17:55,2071473950597234924,,,107.0,1584320.0
2025-08-26 14:41:56.000,2025-08-26 14:42:29,2071631127231348972,,,54.15434571910092,1585310.0
2025-08-26 14:56:02.000,2025-08-26 14:56:42,2071634705316561132,,,107.0,1586310.0
2025-08-27 04:28:01.003,2025-08-27 04:29:06,2071839151594111212,,,104.0,1587820.0
2025-08-27 14:50:23.000,2025-08-27 14:51:27,2071995770546569452,,,85.0,1588740.0
2025-08-27 14:55:24.000,2025-08-27 14:56:30,2071997042175213804,,,78.0,1589010.0
2025-08-27 15:01:26.000,2025-08-27 15:02:34,2071998569933471980,,,120.0,1589760.0
2025-08-28 14:53:33.000,2025-08-28 14:54:37,2072358955660656876,,,16.0,1592950.0
2025-08-28 14:59:35.000,2025-08-28 15:00:42,2072360487835664620,,,73.0,1593420.0
2025-08-28 15:06:39.000,2025-08-28 15:07:43,2072362250873618668,,,40.0,1593540.0
2025-08-29 04:23:13.000,2025-08-29 04:23:50,2072562602021847276,,,85.76614172742258,1594850.0
2025-08-29 04:35:16.000,2025-08-29 04:36:01,2072565666040348908,,,46.0,1595630.0
2025-08-29 10:26:01.000,2025-08-29 10:26:51,2072653958828032236,,,74.0,1596010.0
2025-08-29 10:32:03.000,2025-08-29 10:32:55,2072655485911400684,,,97.0,1596740.0
2025-09-01 04:20:56.000,2025-09-01 04:21:58,2073649294254211308,,,118.0,1598990.0
2025-09-01 05:57:33.000,2025-09-01 05:58:31,2073673593992265964,,,37.0,1600200.0
2025-09-01 07:09:54.000,2025-09-01 07:11:09,2073691872227770604,,,59.0,1600540.0
2025-09-01 14:51:34.000,2025-09-01 14:52:23,2073807944537669868,,,29.0,1602330.0
2025-09-01 14:56:35.000,2025-09-01 14:57:28,2073809223523074284,,,35.0,1602490.0
2025-09-01 15:08:39.000,2025-09-01 15:09:36,2073812278783836396,,,0.0,1603780.0
2025-09-02 04:14:52.000,2025-09-02 04:15:27,2074010041316573420,,,117.0,1604330.0
2025-09-02 04:20:54.000,2025-09-02 04:21:20,2074011525668929772,,,73.0,1604900.0
2025-09-02 14:46:32.000,2025-09-02 14:47:45,2074169165194739948,,,15.000000000000002,1606030.0
2025-09-02 15:21:47.000,2025-09-02 15:23:04,2074178055424786668,,,60.11778722983944,1608050.0
2025-09-03 04:10:08.000,2025-09-03 04:10:49,2074371263996838124,,,76.0,1609250.0
2025-09-03 14:53:32.000,2025-09-03 14:54:35,2074533274789052652,,,31.16361189478169,1610100.0
2025-09-03 14:57:33.000,2025-09-03 14:58:42,2074534309611503852,,,77.0,1610350.0
2025-09-03 15:08:35.000,2025-09-03 15:09:49,2074537106608226540,,,100.0,1610790.0
2025-09-04 04:17:48.000,2025-09-04 04:18:19,2074735539722027244,,,114.0,1612450.0
2025-09-04 04:23:51.000,2025-09-04 04:24:24,2074737072119775468,,,98.0,1613040.0
2025-09-04 04:29:53.000,2025-09-04 04:30:28,2074738599874380012,,,69.0,1613540.0
2025-09-04 14:48:39.000,2025-09-04 14:49:02,2074894266802766060,,,58.0,1613950.0
2025-09-04 14:55:42.000,2025-09-04 14:56:10,2074896058731774188,,,1.0,1614400.0
2025-09-04 15:02:45.000,2025-09-04 15:03:17,2074897850072170732,,,108.0,1614710.0
2025-09-04 15:12:49.000,2025-09-04 15:13:25,2074900401358192876,,,12.099119065110164,1615800.0
2025-09-05 04:12:23.000,2025-09-05 04:12:55,2075096570383646956,,,53.6117095816331,1616000.0
2025-09-05 10:15:54.000,2025-09-05 10:17:06,2075188217065242860,,,110.0,1618450.0
2025-09-05 10:24:56.000,2025-09-05 10:25:37,2075190362149765356,,,16.647632217400165,1619570.0
2025-09-08 04:19:41.000,2025-09-08 04:20:08,2076185548351570156,,,110.0,1620760.0
2025-09-08 14:50:32.000,2025-09-08 14:51:44,2076344494487240940,,,109.0,1622180.0
2025-09-09 04:14:59.000,2025-09-09 04:15:33,2076546784520814828,,,51.0652089365196,1623520.0
2025-09-09 14:47:55.000,2025-09-09 14:48:24,2076706043970339052,,,36.014001123546954,1625260.0
2025-09-09 14:48:55.000,2025-09-09 14:49:24,2076706298552500460,,,38.0,1625330.0
2025-09-09 14:54:58.000,2025-09-09 14:55:30,2076707830442049772,,,18.0,1625450.0
2025-09-09 15:17:08.000,2025-09-09 15:17:51,2076713455548727532,,,101.0,1625950.0
2025-09-11 04:28:05.000,2025-09-11 04:29:11,2077274991358935276,,,106.0,1628530.0
2025-09-11 15:03:14.000,2025-09-11 15:03:51,2077434709880783084,,,20.0,1630050.0
2025-09-11 15:11:16.000,2025-09-11 15:11:59,2077436754935300332,,,106.6511510182916,1630510.0
2025-09-11 15:14:17.000,2025-09-11 15:15:01,2077437521247387884,,,107.0,1630850.0
2025-09-12 04:12:00.000,2025-09-12 04:12:39,2077633218036154604,,,56.14339422299321,1631430.0
2025-09-12 04:16:02.000,2025-09-12 04:16:38,2077634220193186028,,,107.0,1631950.0
2025-09-12 14:51:50.000,2025-09-12 14:52:45,2077794304155664620,,,1.0,1633520.0
2025-09-12 14:59:53.000,2025-09-12 15:00:53,2077796349092544748,,,0.1981640502015594,1633620.0
2025-09-15 04:31:51.000,2025-09-15 04:32:35,2078725395741507820,,,55.826702142764546,1636320.0
2025-09-15 04:35:54.002,2025-09-15 04:36:38,2078726414278279404,,,0.0,1636460.0
2025-09-15 15:10:24.000,2025-09-15 15:10:57,2078886048020840684,,,36.0,1637290.0
2025-09-15 16:02:38.000,2025-09-15 16:03:43,2078899324800024812,,,0.0,1638620.0
2025-09-16 04:24:26.000,2025-09-16 04:25:26,2079085985911701740,,,108.0,1639450.0
2025-09-16 04:30:28.000,2025-09-16 04:31:33,2079087525057544428,,,106.0,1640020.0
2025-09-16 04:31:29.000,2025-09-16 04:32:33,2079087776036946156,,,60.99999999999999,1640040.0
2025-09-16 15:13:06.000,2025-09-16 15:14:00,2079249201014784236,,,78.0,1640700.0
2025-09-16 15:19:08.000,2025-09-16 15:20:04,2079250730971250924,,,6.0,1641010.0
2025-09-16 15:36:13.000,2025-09-16 15:37:18,2079255064878350572,,,128.0,1642030.0
2025-09-17 04:21:36.000,2025-09-17 04:22:37,2079447663887778028,,,129.0,1643360.0
2025-09-17 04:26:37.000,2025-09-17 04:27:41,2079448940218171628,,,115.0,1644020.0
2025-09-17 04:32:39.000,2025-09-17 04:33:46,2079450471432503532,,,50.0,1644460.0
2025-09-17 05:55:12.000,2025-09-17 05:56:16,2079471233421934828,,,0.0,1644630.0
2025-09-17 14:48:52.000,2025-09-17 14:49:52,2079605515784093932,,,21.0,1645300.0
2025-09-17 14:59:56.000,2025-09-17 15:01:00,2079608317797220588,,,80.0,1646320.0
2025-09-17 15:05:58.000,2025-09-17 15:07:05,2079609848483299564,,,26.0,1646660.0
2025-09-18 03:50:10.000,2025-09-18 03:51:10,2079802139500364012,,,111.0,1647260.0
2025-09-18 04:01:14.000,2025-09-18 04:02:20,2079804948182221036,,,68.0,1648250.0
2025-09-18 08:06:31.000,2025-09-18 08:07:35,2079866669034979564,,,0.0,1648570.0
2025-09-18 14:50:06.000,2025-09-18 14:51:05,2079968211847856364,,,82.0,1648900.0
2025-09-18 15:01:10.001,2025-09-18 15:02:13,2079971012589551852,,,92.0,1649900.0
2025-09-19 04:16:38.000,2025-09-19 04:17:16,2080171092055523564,,,115.0,1651130.0
2025-09-19 04:37:18.000,2025-09-19 04:38:23,2080176407073308908,,,0.0,1651820.0
2025-09-19 13:06:55.000,2025-09-19 13:07:32,2080304541597696236,,,80.0,1652020.0
2025-09-19 13:17:57.000,2025-09-19 13:18:39,2080307338891509996,,,106.0,1653150.0
2025-09-19 15:21:32.000,2025-09-19 15:22:36,2080338532110483692,,,0.0,1654010.0
