time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_DASHBOARD_FUEL_LEVEL (%),speed_kmh,fuel_value
2025-07-07 08:52:39.000,2025-07-07 08:55:30,2053424410500743404,62.0,50.0,2045070.0
2025-07-07 08:57:41.000,2025-07-07 08:58:32,2053425175173120236,62.0,7.209837826492249,2045260.0
2025-07-07 09:13:45.000,2025-07-07 09:14:15,2053429130309075180,61.0,0.0,2045770.0
2025-07-07 09:18:46.000,2025-07-07 09:19:20,2053430409144008940,61.0,16.0,2045850.0
2025-07-07 09:21:46.000,2025-07-07 09:22:21,2053431169114030316,61.0,4.228117071122992,2045910.0
2025-07-07 09:23:47.000,2025-07-07 09:24:22,2053431677753065708,61.0,0.0,2045980.0
2025-07-07 09:46:53.000,2025-07-07 09:47:57,2053437611309138156,60.0,27.624438998191216,2046550.0
2025-07-07 10:10:01.000,2025-07-07 10:10:29,2053443281987191020,59.0,20.0,2047370.0
2025-07-07 10:15:02.000,2025-07-07 10:15:32,2053444551619805420,59.0,5.0,2047530.0
2025-07-10 10:34:10.000,2025-07-10 10:35:10,2054536657780146412,59.0,27.554062980362627,2047760.0
2025-07-10 10:38:11.000,2025-07-10 10:41:00,2054538124805079276,59.0,111.0,2048130.0
2025-07-10 10:43:12.000,2025-07-10 10:44:41,2054539053797294316,57.99999999999999,83.0,2048690.0
2025-07-10 10:50:14.000,2025-07-10 10:50:39,2054540551801422060,56.00000000000001,23.900066054683403,2049050.0
2025-07-10 10:53:15.000,2025-07-10 10:53:41,2054541315228483820,56.00000000000001,25.79281053417867,2049220.0
2025-07-10 10:58:16.000,2025-07-10 10:58:45,2054542590925193452,56.00000000000001,32.0,2049410.0
2025-07-10 11:04:51.000,2025-07-10 11:05:50,2054544374062137580,,19.0,2049590.0
2025-07-10 13:16:10.000,2025-07-10 13:16:39,2054577294541897964,55.00000000000001,24.0,2050180.0
2025-07-10 13:27:14.000,2025-07-10 13:28:20,2054580236661588204,55.00000000000001,43.0,2050420.0
2025-07-10 13:32:15.000,2025-07-10 13:33:32,2054581543174750444,55.00000000000001,0.0,2050650.0
2025-07-10 13:33:15.000,2025-07-10 13:34:24,2054581763572826348,55.00000000000001,21.577657466339893,2050670.0
2025-07-10 13:36:16.000,2025-07-10 13:37:27,2054582528764854508,54.0,34.110144641236644,2050790.0
2025-07-10 14:20:25.000,2025-07-10 14:20:58,2054593483335008492,50.0,123.06357917610674,2053560.0
2025-07-10 14:53:34.000,2025-07-10 14:54:14,2054601854322786540,45.0,125.0,2056860.0
2025-07-10 14:58:35.000,2025-07-10 14:59:18,2054603129059623148,44.0,125.0,2057590.0
2025-07-10 15:03:36.000,2025-07-10 15:04:23,2054604409047974124,44.0,126.0,2058470.0
2025-07-10 15:08:37.000,2025-07-10 15:09:26,2054605678722498796,42.0,125.0,2059200.0
2025-07-10 15:15:39.000,2025-07-10 15:16:32,2054607466175512812,40.0,127.45652428898616,2060310.0
2025-07-10 15:18:40.000,2025-07-10 15:19:55,2054608315320647916,40.0,127.51208430306136,2060850.0
2025-07-10 15:21:40.000,2025-07-10 15:22:58,2054609082475659500,39.0,127.25650823831543,2061290.0
2025-07-10 15:27:42.000,2025-07-10 15:29:07,2054610630870040812,38.0,127.3565162636508,2062250.0
2025-07-10 15:30:43.000,2025-07-10 15:32:16,2054611424377913580,38.0,127.34725626130492,2062590.0
2025-07-10 15:38:45.000,2025-07-10 15:39:38,2054613278679662828,36.0,126.0,2063780.0
2025-07-10 15:43:47.000,2025-07-10 15:44:42,2054614553240568044,35.0,126.0,2064570.0
2025-07-10 15:48:48.000,2025-07-10 15:49:46,2054615829722513644,34.0,26.0,2065320.0
2025-07-10 16:47:00.000,2025-07-10 16:47:45,2054630420011647212,25.0,119.09474217066804,2071720.0
2025-07-10 17:07:06.000,2025-07-10 17:08:03,2054635528183218412,21.0,126.05641193429103,2074020.0
2025-07-10 17:23:11.000,2025-07-10 17:24:19,2054639623421837548,18.0,127.4694882922704,2076640.0
2025-07-10 17:26:12.000,2025-07-10 17:27:22,2054640390878839020,18.0,127.2861402458222,2077180.0
2025-07-10 17:30:14.000,2025-07-10 17:31:25,2054641411470491884,16.0,44.67395531740201,2077590.0
2025-07-10 17:32:14.000,2025-07-10 17:33:26,2054641918771495148,16.0,46.0,2077800.0
2025-07-10 17:37:15.000,2025-07-10 17:38:30,2054643192439062764,15.0,76.0,2078300.0
2025-07-10 17:42:17.000,2025-07-10 17:43:33,2054644465049600236,14.000000000000002,89.0,2078820.0
2025-07-10 17:43:17.000,2025-07-10 17:44:34,2054644719887073516,14.000000000000002,13.79740349534222,2078860.0
2025-07-11 05:56:35.000,2025-07-11 05:57:38,2054829201915134188,14.000000000000002,0.0,2078910.0
2025-07-11 06:51:23.000,2025-07-11 06:51:55,2054842862193000684,14.000000000000002,25.97430658015767,14.000000000000002
2025-07-11 06:58:26.000,2025-07-11 06:59:45,2054844832932692204,14.000000000000002,16.012396056473673,2079020.0
2025-07-15 04:25:17.000,2025-07-15 04:26:18,2056255770172883180,100.0,31.0,2079490.0
2025-07-15 04:30:18.000,2025-07-15 04:31:22,2056257043555172588,100.0,74.0,2080010.0
2025-07-15 04:35:20.000,2025-07-15 04:36:26,2056258319105966316,100.0,53.0,2080310.0
2025-07-15 04:40:21.000,2025-07-15 04:41:30,2056259594228891884,100.0,105.0,2080780.0
2025-07-15 04:45:23.000,2025-07-15 04:47:18,2056261053100081388,100.0,126.0,2081670.0
2025-07-15 04:55:26.000,2025-07-15 04:56:23,2056263340803522796,100.0,125.0,2083390.0
2025-07-15 05:00:27.000,2025-07-15 05:01:27,2056264611887317228,100.0,125.0,2084210.0
2025-07-15 05:05:29.000,2025-07-15 05:06:30,2056265884044886252,100.0,125.0,2085080.0
2025-07-15 05:10:30.000,2025-07-15 05:11:01,2056267020730941676,100.0,85.0,2085530.0
2025-07-15 05:15:32.000,2025-07-15 05:16:04,2056268292703748332,99.0,88.0,2085930.0
2025-07-15 05:30:36.000,2025-07-15 05:31:11,2056272097507901676,98.0,125.0,2088190.0
2025-07-15 05:39:39.000,2025-07-15 05:40:17,2056274385857265900,96.0,126.98056016840856,2089540.0
2025-07-15 05:40:39.000,2025-07-15 05:41:17,2056274640275325164,96.0,125.0,2089700.0
2025-07-15 05:45:41.000,2025-07-15 05:46:21,2056275911623409900,95.0,89.0,2090400.0
2025-07-15 05:50:42.000,2025-07-15 05:51:24,2056277184334610668,95.0,126.0,2091240.0
2025-07-15 06:31:22.000,2025-07-15 06:32:41,2056287572153336044,93.0,27.0,2093160.0
2025-07-15 06:41:26.000,2025-07-15 06:43:41,2056290342956810476,91.0,126.0,2094820.0
2025-07-15 06:51:28.000,2025-07-15 06:52:00,2056292436447183084,89.0,126.0,2096530.0
2025-07-15 07:16:36.000,2025-07-15 07:17:18,2056298801035428076,85.0,125.0,2100280.0
2025-07-15 07:21:37.000,2025-07-15 07:22:21,2056300074325049580,84.0,126.0,2101050.0
2025-07-15 07:31:40.000,2025-07-15 07:32:28,2056302619583906028,82.0,125.0,2102590.0
2025-07-15 07:46:44.000,2025-07-15 07:48:35,2056306674074960108,79.0,108.0,2104700.0
2025-07-15 07:51:45.000,2025-07-15 07:52:56,2056307770789003500,79.0,87.0,2105220.0
2025-07-15 07:56:47.000,2025-07-15 07:57:42,2056308968824848620,78.0,59.0,2105670.0
2025-07-15 08:01:48.000,2025-07-15 08:02:46,2056310243922608364,78.0,0.0,2105850.0
2025-07-15 08:06:50.000,2025-07-15 08:07:50,2056311520240861420,78.0,59.0,2106030.0
2025-07-15 08:11:51.000,2025-07-15 08:12:54,2056312795070218476,78.0,32.0,2106400.0
2025-07-15 08:16:53.000,2025-07-15 08:17:59,2056314073095651564,76.0,0.0,2106500.0
2025-07-15 08:21:54.000,2025-07-15 08:23:13,2056315391730254060,76.0,0.0,2106700.0
2025-07-15 08:26:55.000,2025-07-15 08:27:18,2056316416881213676,76.0,44.0,2106850.0
2025-07-15 08:31:57.000,2025-07-15 08:34:16,2056318171522154732,76.0,0.0,2107000.0
2025-07-15 08:36:58.000,2025-07-15 08:38:21,2056319196588933356,76.0,46.0,2107180.0
2025-07-15 08:53:03.000,2025-07-15 08:54:14,2056323197577461996,75.0,8.0,2107470.0
2025-07-15 08:58:04.000,2025-07-15 08:59:19,2056324476810821868,75.0,19.0,2107680.0
2025-07-15 09:03:06.000,2025-07-15 09:04:24,2056325754144162028,75.0,26.0,2107850.0
2025-07-15 09:08:06.000,2025-07-15 09:08:28,2056326776455610604,75.0,21.0,2107970.0
2025-07-15 09:13:08.000,2025-07-15 09:13:32,2056328050831999212,75.0,87.0,2108230.0
2025-07-15 09:23:11.000,2025-07-15 09:23:38,2056330595063218412,74.0,0.0,2108560.0
2025-07-15 09:28:12.000,2025-07-15 09:28:43,2056331873256325356,74.0,11.0,2108660.0
2025-07-15 09:33:13.000,2025-07-15 09:33:47,2056333149918593260,74.0,8.0,2108760.0
2025-07-15 09:38:14.000,2025-07-15 09:38:52,2056334426928939244,74.0,89.0,2108940.0
2025-07-15 10:15:19.000,2025-07-15 10:16:22,2056343866310672620,73.0,0.0,2109200.0
2025-07-18 07:13:00.000,2025-07-18 07:14:19,2057385216137232620,73.0,42.0,2109580.0
2025-07-18 07:18:02.000,2025-07-18 07:18:22,2057386235554644204,71.0,110.0,2110060.0
2025-07-18 07:23:03.000,2025-07-18 07:23:27,2057387512183275756,71.0,11.0,2110320.0
2025-07-18 07:28:05.000,2025-07-18 07:28:31,2057388786651906284,71.0,53.0,2110500.0
2025-07-18 07:35:07.000,2025-07-18 07:35:36,2057390572083265772,71.0,0.1907560483248655,2110690.0
2025-07-18 07:58:14.000,2025-07-18 07:58:56,2057396444813459692,70.0,0.2611320661534567,2111170.0
2025-07-18 08:09:17.000,2025-07-18 08:10:32,2057399360261456108,70.0,0.0,2111270.0
2025-07-18 08:14:18.000,2025-07-18 08:15:36,2057400638417027308,70.0,8.0,2111470.0
2025-07-18 08:33:34.000,2025-07-18 08:39:49,2057406729833939180,69.0,0.5018921271460056,69.0
2025-07-18 08:47:04.000,2025-07-18 08:48:20,2057408874691952876,69.0,28.107811120645486,2112150.0
2025-07-18 09:12:12.000,2025-07-18 09:12:41,2057415003476164844,67.0,16.0,2112910.0
2025-07-18 13:28:28.000,2025-07-18 13:29:35,2057479655052591340,66.0,15.000000000000002,2114000.0
2025-07-18 13:33:29.000,2025-07-18 13:34:39,2057480929848377580,66.0,0.0,2114160.0
2025-07-18 13:38:30.000,2025-07-18 13:39:44,2057482206267326700,66.0,9.0,2114370.0
2025-07-18 13:43:32.000,2025-07-18 13:44:48,2057483482564690156,65.0,105.0,2114640.0
2025-07-18 13:48:34.000,2025-07-18 13:49:07,2057484569191514348,65.0,10.0,2115160.0
2025-07-18 13:53:35.000,2025-07-18 13:54:29,2057485920332038380,64.0,90.0,2115650.0
2025-07-18 13:58:36.000,2025-07-18 13:58:59,2057487050856333548,64.0,122.0,2116310.0
2025-07-18 14:08:38.000,2025-07-18 14:09:06,2057489598468194540,61.0,125.0,2117830.0
2025-07-18 14:18:41.000,2025-07-18 14:19:15,2057492154477035756,59.0,125.0,2119460.0
2025-07-18 14:23:43.000,2025-07-18 14:24:20,2057493432544379116,57.99999999999999,126.0,2120320.0
2025-07-18 14:33:46.000,2025-07-18 14:34:29,2057495985017405676,55.00000000000001,125.0,2121980.0
2025-07-18 14:58:54.000,2025-07-18 14:59:50,2057502366097309932,50.0,125.0,2126170.0
2025-07-18 15:08:57.000,2025-07-18 15:09:57,2057504912366944492,47.0,125.0,2127660.0
2025-07-18 15:10:57.000,2025-07-18 15:12:15,2057505488253255916,47.0,126.82128812805966,2128030.0
2025-07-18 15:13:58.000,2025-07-18 15:15:01,2057506188110594284,46.0,125.0,2128510.0
2025-07-18 15:16:59.000,2025-07-18 15:18:05,2057506956427428076,46.0,127.21946822893196,2128970.0
2025-07-18 15:19:00.000,2025-07-18 15:20:06,2057507465909534956,45.0,24.0,2129350.0
2025-07-18 15:42:43.000,2025-07-18 15:43:17,2057513298982764780,44.0,125.0,2130730.0
2025-07-18 15:52:46.000,2025-07-18 15:53:26,2057515854182105324,41.0,126.0,2132420.0
2025-07-18 16:12:52.000,2025-07-18 16:13:46,2057520972143100140,36.0,125.64711983060369,2135560.0
2025-07-18 16:59:05.000,2025-07-18 17:00:26,2057532715770593516,27.0,45.0,2141860.0
2025-07-18 17:04:06.000,2025-07-18 17:04:31,2057533743631122668,27.0,101.0,2142290.0
2025-07-18 17:09:07.000,2025-07-18 17:09:33,2057535008863863020,26.0,83.0,2142970.0
2025-07-18 17:10:07.000,2025-07-18 17:10:35,2057535268755570924,26.0,17.356948397093593,2143000.0
2025-07-20 17:40:26.000,2025-07-20 17:41:30,2058267827776979180,26.0,0.0,2143040.0
2025-07-23 08:34:27.000,2025-07-23 08:35:30,2059217584556900588,25.0,0.0,2143410.0
2025-07-25 10:57:19.000,2025-07-25 10:57:40,2059978139324580076,100.0,13.0,2144010.0
2025-07-29 12:33:42.000,2025-07-29 12:34:45,2061452120149737708,100.0,22.0,2145020.0
2025-07-29 12:38:44.000,2025-07-29 12:39:50,2061453397982249196,100.0,24.0,2145350.0
2025-07-29 12:55:30.000,2025-07-29 12:56:34,2061457610732765420,100.0,0.0,2145440.0
2025-08-04 08:18:20.000,2025-08-04 08:18:41,2063562005868134636,,13.0,2147000.0
2025-08-04 08:48:29.000,2025-08-04 08:49:46,2063569829234737388,100.0,26.520646718563835,2148310.0
2025-08-07 09:05:15.000,2025-08-07 09:06:19,2064661159167934700,100.0,0.0,2148460.0
2025-08-28 05:39:21.000,2025-08-28 05:40:36,2072219530641375468,99.0,73.0,2150270.0
2025-08-28 06:07:37.000,2025-08-28 06:08:42,2072226603236131052,98.0,0.0,2151510.0
2025-08-29 10:05:35.000,2025-08-29 10:07:35,2072649107914342636,98.0,28.66155926092835,2151620.0
2025-09-01 15:57:04.000,2025-09-01 15:57:57,2073824445960634604,95.0,93.0,2154430.0
2025-09-01 16:02:06.000,2025-09-01 16:03:07,2073825745192386796,95.0,90.0,2154850.0
2025-09-01 16:39:59.000,2025-09-01 16:41:02,2073835288752324844,94.0,0.0,2156630.0
2025-09-01 17:08:50.000,2025-09-01 17:09:14,2073842384814342380,94.0,88.0,2156790.0
2025-09-01 17:13:51.000,2025-09-01 17:14:18,2073843661262717164,93.0,27.0,2157130.0
2025-09-02 03:52:34.000,2025-09-02 03:53:16,2074004461482950892,93.0,72.0,2157710.0
2025-09-02 03:59:36.000,2025-09-02 04:00:21,2074006244150001900,93.0,70.73530591961084,2157930.0
2025-09-02 04:07:38.000,2025-09-02 04:08:30,2074008292295852268,91.0,126.0,2159410.0
2025-09-02 04:12:39.000,2025-09-02 04:13:32,2074009562750468332,90.0,113.0,2160150.0
2025-09-02 16:24:05.000,2025-09-02 16:24:39,2074193554296668396,89.0,26.0,2161040.0
2025-09-02 16:29:06.000,2025-09-02 16:29:45,2074194837242151148,89.0,25.0,2161250.0
2025-09-02 16:34:08.000,2025-09-02 16:34:49,2074196111886729452,87.0,86.0,2161610.0
2025-09-02 16:39:09.000,2025-09-02 16:39:54,2074197388460916972,86.0,125.0,2162680.0
2025-09-02 16:44:10.000,2025-09-02 16:44:57,2074198658932359404,86.0,126.0,2163530.0
2025-09-02 16:49:12.000,2025-09-02 16:50:01,2074199936597065964,85.0,85.0,2164590.0
2025-09-02 18:16:24.000,2025-09-02 18:16:56,2074221809976344812,84.0,58.0,2164940.0
2025-09-03 05:12:19.000,2025-09-03 05:12:55,2074386893264535788,80.0,74.37819084247502,2167880.0
2025-09-03 05:15:20.000,2025-09-03 05:15:58,2074387658427203820,80.0,98.391228925778,2168290.0
2025-09-03 16:06:35.000,2025-09-03 16:07:25,2074551603473547500,79.0,70.0,2168850.0
2025-09-03 16:11:36.000,2025-09-03 16:12:30,2074552881100439788,79.0,46.0,2169230.0
2025-09-03 16:16:38.000,2025-09-03 16:17:33,2074554153568452844,78.0,75.0,2169560.0
2025-09-03 16:21:39.000,2025-09-03 16:22:39,2074555436270436588,78.0,38.0,2169820.0
2025-09-03 16:25:40.000,2025-09-03 16:26:41,2074556453418696940,78.0,54.74328186829808,2169990.0
2025-09-03 16:26:41.000,2025-09-03 16:27:43,2074556711582089452,78.0,38.0,2170040.0
2025-09-03 16:31:42.000,2025-09-03 16:32:44,2074557974491234540,76.0,28.0,2170470.0
2025-09-03 16:36:43.000,2025-09-03 16:37:16,2074559113777512684,76.0,89.0,2170570.0
2025-09-03 17:37:16.000,2025-09-03 17:37:47,2074574343328874732,76.0,30.000000000000004,2171060.0
2025-09-03 17:39:16.000,2025-09-03 17:39:49,2074574854622904556,76.0,22.37586966855365,2171160.0
2025-09-04 04:41:49.000,2025-09-04 04:42:25,2074741605318951148,75.0,28.0,2171540.0
2025-09-04 04:46:51.000,2025-09-04 04:47:30,2074742884300603628,75.0,47.0,2172000.0
2025-09-04 04:51:53.000,2025-09-04 04:52:35,2074744164058235116,74.0,31.0,2172410.0
2025-09-04 15:32:56.000,2025-09-04 15:33:48,2074905531507572972,71.0,25.86874255341478,2174250.0
2025-09-04 15:36:57.000,2025-09-04 15:37:50,2074906547900874988,71.0,92.0,2174640.0
2025-09-04 15:41:58.000,2025-09-04 15:42:54,2074907822604239084,70.0,51.0,2174970.0
2025-09-04 15:47:00.000,2025-09-04 15:48:00,2074909102630322412,70.0,3.0,2175240.0
2025-09-04 15:49:00.000,2025-09-04 15:50:01,2074909613236584684,70.0,11.187934834276826,2175350.0
2025-09-04 15:52:01.000,2025-09-04 15:53:04,2074910380706054380,70.0,0.0,2175450.0
2025-09-04 15:57:02.000,2025-09-04 15:58:09,2074911658454663404,70.0,40.0,2175540.0
2025-09-04 16:07:56.000,2025-09-04 16:09:00,2074914390439739628,70.0,0.0,2175630.0
2025-09-04 16:17:59.000,2025-09-04 16:19:15,2074916968795767020,69.0,47.0,2175740.0
2025-09-04 16:23:00.000,2025-09-04 16:24:20,2074918247450280172,69.0,31.0,2175950.0
2025-09-05 04:33:48.000,2025-09-05 04:35:04,2075102144523927788,67.0,29.0,2177300.0
2025-09-05 04:38:49.000,2025-09-05 04:40:08,2075103418644463852,66.0,37.0,2177710.0
2025-09-05 04:48:51.000,2025-09-05 04:49:14,2075105710219411692,66.0,36.0,2178340.0
2025-09-05 04:49:52.000,2025-09-05 04:50:15,2075105964075352300,65.0,48.78539635896708,2178400.0
2025-09-05 04:53:52.000,2025-09-05 04:54:18,2075106981689049324,65.0,73.0,2178620.0
2025-09-05 04:58:54.000,2025-09-05 04:59:22,2075108260389798124,65.0,53.0,2178840.0
2025-09-05 05:03:55.000,2025-09-05 05:04:26,2075109533654614252,64.0,26.0,2179260.0
2025-09-05 05:08:57.000,2025-09-05 05:09:30,2075110808681070828,64.0,73.0,2179680.0
2025-09-10 07:41:01.000,2025-09-10 07:41:37,2076961027597140204,64.0,51.0,2180070.0
2025-09-10 07:46:02.000,2025-09-10 07:46:40,2076962298479624428,62.0,57.0,2180460.0
2025-09-10 08:06:15.000,2025-09-10 08:07:19,2076967496878948588,62.0,0.0,2180510.0
2025-09-10 08:30:04.000,2025-09-10 08:31:28,2076973575234978028,62.0,0.0,2180650.0
2025-09-10 08:57:51.000,2025-09-10 08:58:41,2076980423493222636,62.0,29.769055541494076,2180680.0
2025-09-10 09:01:53.000,2025-09-10 09:02:29,2076981378217541868,61.0,102.0,2181100.0
2025-09-10 09:12:59.000,2025-09-10 09:14:03,2076984289773273324,61.0,0.0,2181300.0
2025-09-11 08:20:59.000,2025-09-11 08:22:04,2077333598817485036,100.0,36.50848524881627,2181510.0
2025-09-11 10:51:39.000,2025-09-11 10:52:39,2077371491279749356,100.0,69.0,2181910.0
2025-09-11 10:52:39.000,2025-09-11 10:53:40,2077371750403850476,100.0,79.08412403464476,2181970.0
2025-09-11 10:56:41.000,2025-09-11 10:57:43,2077372769154629868,100.0,56.0,2182440.0
2025-09-11 11:16:47.000,2025-09-11 11:17:59,2077377868219859180,100.0,90.0,2184800.0
2025-09-11 11:21:48.000,2025-09-11 11:23:04,2077379145121136876,100.0,96.0,2185170.0
2025-09-11 11:31:52.000,2025-09-11 11:33:12,2077381697069940972,100.0,16.208708106206057,2185620.0
2025-09-11 11:37:54.000,2025-09-11 11:38:15,2077382970067026156,100.0,30.000000000000004,2185870.0
2025-09-11 11:49:59.000,2025-09-11 11:50:57,2077386162380554476,100.0,0.0611160154827239,100.0
2025-09-11 20:04:59.000,2025-09-11 20:05:51,2077510708085473516,100.0,16.0,2186010.0
2025-09-11 20:10:00.000,2025-09-11 20:10:54,2077511982470185196,100.0,40.0,2186240.0
2025-09-11 20:45:10.000,2025-09-11 20:46:26,2077520921639272684,96.0,32.776704303431764,2190870.0
2025-09-12 05:25:34.000,2025-09-12 05:26:45,2077651864366612716,95.0,107.1382271416842,2192740.0
2025-09-12 05:28:35.000,2025-09-12 05:29:46,2077652625293050092,95.0,107.7253112904122,2193070.0
2025-09-12 06:23:46.000,2025-09-12 06:24:50,2077666483827163372,93.0,0.0,2195090.0
2025-09-12 10:20:33.000,2025-09-12 10:21:19,2077725993463841004,93.0,9.0,2195100.0
2025-09-12 10:25:35.000,2025-09-12 10:26:22,2077727267437576428,91.0,53.0,2195300.0
2025-09-12 10:35:37.000,2025-09-12 10:36:31,2077729819772109036,91.0,34.0,2195690.0
2025-09-12 10:40:39.000,2025-09-12 10:41:34,2077731089689919724,91.0,12.0,2196020.0
2025-09-12 10:45:40.000,2025-09-12 10:46:37,2077732363642667244,91.0,78.0,2196310.0
2025-09-12 10:50:41.000,2025-09-12 10:51:42,2077733641227698412,90.0,116.0,2197140.0
2025-09-12 10:55:42.000,2025-09-12 10:56:37,2077734880099221740,89.0,126.0,2198060.0
2025-09-12 11:00:44.000,2025-09-12 11:01:42,2077736159093555436,87.0,124.0,2198980.0
2025-09-12 11:05:45.000,2025-09-12 11:06:45,2077737428818444524,87.0,46.0,2199520.0
2025-09-12 11:10:46.000,2025-09-12 11:11:49,2077738705107435756,86.0,0.0,2199960.0
2025-09-15 10:27:34.000,2025-09-15 10:28:54,2078815066450297068,86.0,0.0259280065684283,86.0
2025-09-15 10:40:38.000,2025-09-15 10:41:39,2078818274208039148,86.0,30.419107706173957,2200630.0
2025-09-15 11:36:56.000,2025-09-15 11:37:23,2078832302611431660,81.0,27.0,2205370.0
2025-09-15 11:41:57.000,2025-09-15 11:42:27,2078833577470099692,80.0,42.0,2205580.0
2025-09-15 11:46:58.000,2025-09-15 11:47:32,2078834853889097964,80.0,0.0,2205750.0
2025-09-15 14:59:14.000,2025-09-15 15:00:09,2078883331457515756,79.0,8.0,2206680.0
2025-09-15 15:17:20.000,2025-09-15 15:18:22,2078887915433296108,78.0,119.09289017019886,2208070.0
2025-09-15 15:30:24.000,2025-09-15 15:31:48,2078891292338766060,76.0,71.0,2209640.0
2025-09-15 15:35:25.000,2025-09-15 15:36:38,2078892508796027116,75.0,32.0,2209980.0
2025-09-16 06:23:37.000,2025-09-16 06:24:40,2079115990477652204,75.0,0.0,2210050.0
2025-09-16 07:14:41.000,2025-09-16 07:15:46,2079128852986151148,75.0,7.708025952699908,2210120.0
2025-09-16 13:10:14.000,2025-09-16 13:11:41,2079218418854150380,70.0,17.0,2214220.0
2025-09-16 13:15:15.000,2025-09-16 13:15:37,2079219412094877932,70.0,62.0,2214480.0
2025-09-16 13:20:16.000,2025-09-16 13:20:42,2079220690770346220,70.0,93.0,2214760.0
2025-09-16 13:25:18.000,2025-09-16 13:25:46,2079221965243203820,69.0,63.0,2214950.0
2025-09-16 13:37:23.000,2025-09-16 13:37:55,2079225021909287148,67.0,109.49952773988036,2216150.0
2025-09-16 13:56:28.000,2025-09-16 13:57:08,2079229858797404396,65.0,0.5630081426287294,2217970.0
2025-09-17 14:05:27.000,2025-09-17 14:06:29,2079594600460255468,65.0,0.0,2217970.0
