time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_CC_DASHBOARD_FUEL_LEVEL_PERCENT (%),TRACKS.MUNIC.MDI_DASHBOARD_FUEL (l),speed_kmh,fuel_value
2025-07-04 15:23:21.000,2025-07-04 15:23:47,2052434964641087750,,,79.0,3352090.0
2025-07-05 16:38:08.000,2025-07-05 17:15:20,2052825422646739206,,,74.0,3353380.0
2025-07-07 04:22:49.000,2025-07-07 04:23:38,2053355996080570630,,,62.0,3354830.0
2025-07-07 04:33:52.000,2025-07-07 04:34:48,2053358805592703238,,,116.0,3356360.0
2025-07-07 04:44:55.000,2025-07-07 04:45:58,2053361614563868934,,,118.0,3357930.0
2025-07-07 05:20:02.000,2025-07-07 05:20:30,2053370304423903494,,,56.0,3358290.0
2025-07-07 05:34:07.000,2025-07-07 05:34:52,2053373921209696518,,,11.0,3358650.0
2025-07-07 14:25:27.000,2025-07-07 14:26:07,2053507613563650310,,,0.0,3359180.0
2025-07-07 14:29:29.000,2025-07-07 14:30:39,2053508756236239110,,,1.1037922796273776,3359210.0
2025-07-08 09:13:13.000,2025-07-08 09:13:43,2053791384544526598,,,22.0,3359700.0
2025-07-08 09:56:19.000,2025-07-08 09:57:29,2053802397721002246,,,56.391562285862456,3360580.0
2025-07-08 09:58:20.000,2025-07-08 09:59:31,2053802909757391110,,,10.311938612357782,3360710.0
2025-07-08 15:03:42.000,2025-07-08 15:04:04,2053879550257250566,,,106.0,3361540.0
2025-07-08 15:10:46.000,2025-07-08 15:11:10,2053881339488567558,,,136.0,3362560.0
2025-07-09 04:16:16.000,2025-07-09 04:17:36,2054079249836409094,,,102.0,3366640.0
2025-07-09 04:27:18.000,2025-07-09 04:27:45,2054081805031866630,,,122.0,3368520.0
2025-07-09 04:32:19.000,2025-07-09 04:32:50,2054083084084805894,,,133.42366980066302,3369310.0
2025-07-09 05:11:02.000,2025-07-09 05:12:15,2054093004506939654,,,27.27626290998661,3370400.0
2025-07-09 05:15:03.000,2025-07-09 05:16:19,2054094027652858118,,,109.0,3370590.0
2025-07-09 09:49:34.000,2025-07-09 09:50:08,2054162937631064326,,,0.0,3371300.0
2025-07-09 09:55:35.000,2025-07-09 09:56:14,2054164471768760582,,,122.0,3371850.0
2025-07-09 10:01:38.000,2025-07-09 10:02:20,2054166005772714246,,,54.0,3372380.0
2025-07-09 10:08:40.002,2025-07-09 10:09:29,2054167807339675910,,,39.0,3372850.0
2025-07-09 10:14:42.000,2025-07-09 10:15:33,2054169331344081158,,,60.99999999999999,3373350.0
2025-07-09 11:25:14.000,2025-07-09 11:25:39,2054186974432690438,,,27.0,3373790.0
2025-07-09 11:33:19.000,2025-07-09 11:34:00,2054189075225411846,,,30.000000000000004,3374340.0
2025-07-09 11:34:19.000,2025-07-09 11:34:48,2054189276308291846,,,57.369418533586035,3374430.0
2025-07-09 11:45:22.000,2025-07-09 11:45:48,2054192043802329350,,,39.0,3375120.0
2025-07-09 16:00:27.000,2025-07-09 16:00:54,2054256241709973766,,,101.0,3375730.0
2025-07-09 16:09:30.000,2025-07-09 16:09:58,2054258525441507590,,,139.26302727996693,3377660.0
2025-07-09 16:11:30.000,2025-07-09 16:12:00,2054259036081242374,,,130.0,3378190.0
2025-07-09 16:12:31.000,2025-07-09 16:13:01,2054259292396044550,,,117.30941371838482,3378380.0
2025-07-09 16:17:32.000,2025-07-09 16:18:06,2054260569989497094,,,125.0,3379390.0
2025-07-09 16:29:37.000,2025-07-09 16:30:17,2054263637400682758,,,56.0,3380320.0
2025-07-10 04:45:44.000,2025-07-10 04:46:55,2054449016590057734,,,81.0,3384560.0
2025-07-10 06:16:52.000,2025-07-10 06:17:51,2054471900763062534,,,98.0,3385100.0
2025-07-10 07:11:24.000,2025-07-10 07:11:58,2054485518154285318,,,6.0,3385560.0
2025-07-10 08:48:04.000,2025-07-10 08:49:23,2054510037371732230,,,99.0,3386390.0
2025-07-10 09:06:11.000,2025-07-10 09:07:17,2054514539654873350,,,20.0,3386740.0
2025-07-10 15:32:54.000,2025-07-10 15:33:42,2054611787373969670,,,70.69826591022736,3387440.0
2025-07-10 15:35:56.000,2025-07-10 15:36:45,2054612551853179142,,,107.4530672214437,3387890.0
2025-07-10 15:39:57.000,2025-07-10 15:40:52,2054613587124977926,,,135.72200238290728,3388510.0
2025-07-10 15:47:00.000,2025-07-10 15:47:31,2054615262208311558,,,118.0,3390090.0
2025-07-10 15:49:01.002,2025-07-10 15:49:32,2054615770319061254,,,122.2005469574719,3390410.0
2025-07-10 15:50:02.000,2025-07-10 15:50:33,2054616026205044998,,,123.31915524085268,3390570.0
2025-07-10 15:55:05.000,2025-07-10 15:55:38,2054617306403651846,,,90.0,3391210.0
2025-07-11 04:26:43.000,2025-07-11 04:28:14,2054806701978206470,,,137.0,3394910.0
2025-07-11 04:33:48.000,2025-07-11 04:34:20,2054808237198852358,,,81.0,3396220.0
2025-07-11 06:55:11.000,2025-07-11 06:55:46,2054843830209200390,,,27.0,3397430.0
2025-07-11 09:47:35.002,2025-07-11 09:47:59,2054887172422779142,,,33.0,3398190.0
2025-07-11 10:20:50.000,2025-07-11 10:21:59,2054895726898446598,,,129.0,3399610.0
2025-07-11 10:42:56.003,2025-07-11 10:44:13,2054901324608225542,,,38.32344570860625,3403230.0
2025-07-11 14:25:02.000,2025-07-11 14:26:00,2054957136487661830,,,1.0,3404220.0
2025-07-12 16:00:56.000,2025-07-12 16:03:34,2055344076290539782,,,0.0,3404790.0
2025-07-15 04:10:29.000,2025-07-15 04:11:31,2056252046834680070,,,0.0,3404790.0
2025-07-15 04:17:34.000,2025-07-15 04:18:32,2056253812691419398,,,119.0,3406010.0
2025-07-15 15:29:19.000,2025-07-15 15:30:02,2056422804202750214,,,5.0,3409710.0
2025-07-15 15:30:20.000,2025-07-15 15:31:04,2056423060605878534,,,5.0,3409730.0
2025-07-15 15:38:25.003,2025-07-15 15:39:38,2056425219232661766,,,0.0,3409820.0
2025-07-15 16:10:40.000,2025-07-15 16:11:52,2056433331205144838,,,126.29902399575276,3413590.0
2025-07-15 17:34:33.000,2025-07-15 17:35:30,2056454378164076806,,,44.0,3414680.0
2025-07-15 17:40:36.000,2025-07-15 17:41:21,2056455850473783558,,,76.0,3415110.0
2025-07-16 04:13:16.000,2025-07-16 04:14:04,2056615077678940422,,,109.9032638421602,3415820.0
2025-07-16 04:15:16.000,2025-07-16 04:16:06,2056615587358277894,,,109.0,3416190.0
2025-07-16 04:26:19.000,2025-07-16 04:27:16,2056618397222895878,,,138.0,3418050.0
2025-07-16 04:37:22.000,2025-07-16 04:38:25,2056621204659290374,,,39.0,3419730.0
2025-07-16 15:23:01.000,2025-07-16 15:23:31,2056783548292006150,,,34.0,3420530.0
2025-07-16 15:50:12.000,2025-07-16 15:50:47,2056790413859193094,,,2.0,3423980.0
2025-07-16 16:16:25.000,2025-07-16 16:17:32,2056797143787733254,,,136.0,3424700.0
2025-07-16 16:27:28.000,2025-07-16 16:28:36,2056799926633103622,,,75.0,3426200.0
2025-07-16 18:19:51.000,2025-07-16 18:20:17,2056828033474674950,,,88.0,3426800.0
2025-07-17 04:13:01.000,2025-07-17 04:13:52,2056977415799914758,,,109.0,3427750.0
2025-07-17 04:30:05.000,2025-07-17 04:31:37,2056981882696089862,,,136.0,3430700.0
2025-07-17 14:07:01.002,2025-07-17 14:07:50,2057126890141057286,,,1.0667522702439085,3432240.0
2025-07-17 15:18:11.000,2025-07-17 15:19:32,2057144936465383686,,,14.0,3432510.0
2025-07-17 15:19:12.000,2025-07-17 15:19:32,2057144936507359494,,,9.0,3432530.0
2025-07-17 15:56:25.000,2025-07-17 15:57:13,2057154420273365254,,,124.0,3436710.0
2025-07-17 15:59:27.001,2025-07-17 16:00:16,2057155186153226502,,,24.08526610160075,3437120.0
2025-07-18 04:22:58.000,2025-07-18 04:23:27,2057342214531367174,,,132.0,3439030.0
2025-07-18 05:48:38.000,2025-07-18 05:50:36,2057364146521637126,,,13.306623371011254,3442510.0
2025-07-18 07:19:29.000,2025-07-18 07:20:21,2057386733691060486,,,58.17503873767647,3443280.0
2025-07-18 07:29:33.000,2025-07-18 07:30:03,2057389174507585798,,,42.0,3443520.0
2025-07-18 07:58:29.000,2025-07-18 07:59:56,2057396694856794374,,,27.0,3443710.0
2025-07-18 10:30:51.000,2025-07-18 10:31:56,2057434947513237766,,,146.0,3445510.0
2025-07-18 10:41:53.000,2025-07-18 10:43:05,2057437750629499142,,,136.0,3447900.0
2025-07-18 10:52:57.000,2025-07-18 10:54:15,2057440563564757254,,,30.065375616561827,3449130.0
2025-07-18 17:36:38.000,2025-07-18 17:37:41,2057542089322840326,,,92.47038342583048,3449500.0
2025-07-18 17:39:39.000,2025-07-18 17:40:43,2057542854326812934,,,63.0,3449800.0
2025-07-19 06:03:36.002,2025-07-19 06:04:38,2057730066149884166,,,70.0,3451240.0
2025-07-19 17:10:14.000,2025-07-19 17:11:28,2057897880756158726,,,68.0,3451630.0
2025-07-21 04:27:07.000,2025-07-21 04:28:27,2058430637022380294,,,61.87348367461586,3454970.0
2025-07-21 04:29:08.000,2025-07-21 04:30:30,2058431150501658886,,,72.0,3455160.0
2025-07-21 05:17:26.000,2025-07-21 05:17:53,2058443074699165958,,,57.0,3457650.0
2025-07-21 05:24:29.000,2025-07-21 05:25:26,2058444977943593222,,,32.0,3457830.0
2025-07-21 07:55:36.000,2025-07-21 07:56:28,2058482983641039110,,,11.976887034144715,3458150.0
2025-07-21 08:59:44.000,2025-07-21 09:00:27,2058499088940368134,,,0.0,3458440.0
2025-07-21 09:02:45.000,2025-07-21 09:03:31,2058499857597579526,,,35.0,3458470.0
2025-07-21 09:07:47.000,2025-07-21 09:08:35,2058501134650212614,,,19.22746887095878,3458940.0
2025-07-21 09:45:12.000,2025-07-21 09:46:23,2058510646516924678,,,35.880657089766466,3459300.0
2025-07-21 15:18:08.000,2025-07-21 15:19:21,2058594440330625286,,,85.0,3460480.0
2025-07-21 15:29:10.000,2025-07-21 15:30:31,2058597250157773062,,,144.0,3462710.0
2025-07-21 15:35:13.000,2025-07-21 15:35:38,2058598538946150662,,,0.0,3464080.0
2025-07-21 15:41:14.001,2025-07-21 15:41:40,2058600058328383750,,,58.0,3464380.0
2025-07-21 15:47:16.000,2025-07-21 15:47:46,2058601590218948870,,,51.0,3464730.0
2025-07-21 15:54:20.000,2025-07-21 15:54:59,2058603408470114566,,,83.0,3464880.0
2025-07-21 15:58:21.000,2025-07-21 15:59:03,2058604429812760838,,,4.820757221258496,3465200.0
2025-07-21 16:31:15.000,2025-07-21 16:32:08,2058612757045100806,,,79.0,3465770.0
2025-07-21 16:33:15.000,2025-07-21 16:34:10,2058613267097616646,,,24.959410323050616,3466010.0
2025-07-21 18:38:55.000,2025-07-21 18:39:25,2058644788076740870,,,0.0,3467030.0
2025-07-22 04:14:27.000,2025-07-22 04:17:45,2058790330160939270,,,26.0,3467340.0
2025-07-22 04:31:32.000,2025-07-22 04:31:57,2058793905134338310,,,124.68222758616432,3469870.0
2025-07-22 04:36:33.001,2025-07-22 04:37:29,2058795296636469510,,,87.0,3470650.0
2025-07-22 13:42:09.000,2025-07-22 13:42:49,2058932534851256582,,,3.0,3472840.0
2025-07-23 15:19:36.000,2025-07-23 15:20:06,2059319405887881478,,,113.86839684666054,3474350.0
2025-07-23 15:31:42.000,2025-07-23 15:32:13,2059322453666398470,,,137.0,3476620.0
2025-07-23 15:38:45.000,2025-07-23 15:39:19,2059324240058188038,,,95.0,3477530.0
2025-07-23 15:44:47.000,2025-07-23 15:45:24,2059325770194600198,,,82.95665701568645,3477950.0
2025-07-23 15:58:55.000,2025-07-23 15:59:38,2059329355800412422,,,72.0,3478630.0
2025-07-23 16:00:56.000,2025-07-23 16:01:46,2059329891383574790,,,31.565495996592325,3478720.0
2025-07-23 16:04:58.000,2025-07-23 16:05:43,2059330883592257798,,,45.0,3478860.0
2025-07-23 16:14:03.000,2025-07-23 16:14:31,2059333097513894150,,,0.0,3479370.0
2025-07-23 17:47:18.000,2025-07-23 17:48:10,2059356667459698950,,,39.36241797181256,3479570.0
2025-07-24 04:03:06.000,2025-07-24 04:03:51,2059511611093483782,,,105.0,3480550.0
2025-07-24 04:09:09.000,2025-07-24 04:09:57,2059513145710018822,,,117.0,3481410.0
2025-07-24 04:15:11.000,2025-07-24 04:16:03,2059514679914479878,,,117.0,3482140.0
2025-07-24 04:27:16.000,2025-07-24 04:28:13,2059517740263211270,,,29.0,3484350.0
2025-07-24 06:12:08.000,2025-07-24 06:13:28,2059544227540369670,,,95.0,3484740.0
2025-07-25 08:32:11.001,2025-07-25 08:32:55,2059941710854799622,,,36.0,3485860.0
2025-07-25 09:24:46.000,2025-07-25 09:25:48,2059955019993612550,,,120.9115546309272,3487540.0
2025-07-25 09:37:49.000,2025-07-25 09:38:59,2059958337625161990,,,114.0,3489340.0
2025-07-25 10:50:11.001,2025-07-25 10:51:23,2059976557380108550,,,34.252748677363,3490480.0
2025-07-25 17:16:44.000,2025-07-25 17:17:55,2060073829681824006,,,43.0,3491220.0
2025-07-26 05:29:20.000,2025-07-26 05:30:06,2060258089491382534,,,35.0,3492710.0
2025-07-26 16:51:05.000,2025-07-26 16:51:29,2060429566685888774,,,62.0,3493100.0
2025-07-28 04:14:14.000,2025-07-28 04:14:47,2060963910244434182,,,117.0,3495250.0
2025-07-28 04:25:17.000,2025-07-28 04:25:57,2060966723166994694,,,83.0,3497050.0
2025-07-28 05:08:10.000,2025-07-28 05:09:27,2060977669805179142,,,30.000000000000004,3497840.0
2025-07-28 10:08:39.000,2025-07-28 10:09:02,2061053062742950150,,,101.0,3499070.0
2025-07-28 10:16:43.001,2025-07-28 10:17:10,2061055108028023046,,,19.0,3499320.0
2025-07-28 14:10:25.000,2025-07-28 14:11:36,2061114106848493830,,,65.78120466457185,3500130.0
2025-07-28 15:28:20.000,2025-07-28 15:29:24,2061133686035939590,,,123.0,3500870.0
2025-07-28 17:04:57.000,2025-07-28 17:05:53,2061157965427409158,,,60.217795255174806,3505490.0
2025-07-29 04:13:26.000,2025-07-29 04:14:39,2061326267050885382,,,118.0,3506790.0
2025-07-29 04:30:32.000,2025-07-29 04:30:54,2061330354396315910,,,71.0,3509690.0
2025-07-29 04:34:33.000,2025-07-29 04:34:57,2061331376674062598,,,29.56718749035417,3510030.0
2025-07-29 05:12:44.000,2025-07-29 05:14:02,2061341210680754438,,,38.0,3510490.0
2025-07-29 12:57:49.000,2025-07-29 12:59:05,2061458246329188614,,,100.0,3511120.0
2025-07-29 14:29:58.000,2025-07-29 14:31:23,2061481471490720006,,,23.51299795662615,3512460.0
2025-07-29 15:13:37.000,2025-07-29 15:14:40,2061492365335740678,,,112.0,3513340.0
2025-07-29 15:25:43.000,2025-07-29 15:26:34,2061495361792672006,,,115.31295721261586,3515160.0
2025-07-29 15:26:43.000,2025-07-29 15:27:35,2061495616789561606,,,137.0,3515350.0
2025-07-29 15:32:45.000,2025-07-29 15:33:41,2061497148729557254,,,80.0,3515980.0
2025-07-29 19:00:49.000,2025-07-29 19:01:43,2061549503562957062,,,68.0,3517400.0
2025-07-30 04:04:54.000,2025-07-30 04:06:01,2061686479708504326,,,14.0,3518650.0
2025-07-30 04:17:58.001,2025-07-30 04:19:12,2061689799542178054,,,29.791279547124148,3519510.0
2025-07-30 04:21:59.000,2025-07-30 04:23:16,2061690823283572998,,,90.0,3519940.0
2025-07-30 04:34:03.000,2025-07-30 04:34:33,2061693664350863622,,,133.0,3522340.0
2025-07-30 04:45:06.000,2025-07-30 04:45:35,2061696440539021574,,,32.0,3523920.0
2025-07-30 05:36:40.000,2025-07-30 05:37:01,2061709383448314118,,,11.069406804249724,3524480.0
2025-07-30 10:19:07.000,2025-07-30 10:19:33,2061780483138011398,,,13.0,3524680.0
2025-07-30 12:54:50.000,2025-07-30 12:55:12,2061819657027404038,,,0.0,3525850.0
2025-07-30 13:14:43.000,2025-07-30 13:16:03,2061824903077691654,,,0.0500040126676832,3526250.0
2025-07-30 13:33:53.000,2025-07-30 13:34:19,2061829500982984966,,,0.0,3526490.0
2025-07-30 15:18:38.000,2025-07-30 15:19:18,2061855917586350342,,,39.0,3526620.0
2025-07-30 15:31:44.000,2025-07-30 15:32:31,2061859247184036102,,,119.85406236302912,3527150.0
2025-07-30 15:32:44.000,2025-07-30 15:33:40,2061859535487877382,,,102.0,3527340.0
2025-07-30 15:36:45.000,2025-07-30 15:37:35,2061860520629387526,,,127.65283633871856,3528040.0
2025-07-30 15:43:47.000,2025-07-30 15:44:41,2061862308962959622,,,131.0,3529510.0
2025-07-31 04:20:46.000,2025-07-31 04:22:03,2062052905543827718,,,78.0,3532180.0
2025-07-31 04:28:48.000,2025-07-31 04:30:06,2062054928553099526,,,116.00190138714837,3533080.0
2025-07-31 04:48:55.000,2025-07-31 04:50:00,2062059940155048198,,,125.0,3536070.0
2025-07-31 04:53:55.000,2025-07-31 04:54:19,2062061026480111878,,,13.643687456400825,3536240.0
2025-07-31 06:52:57.000,2025-07-31 06:55:27,2062091508303118598,,,76.0,3536770.0
2025-07-31 09:48:47.000,2025-07-31 09:49:27,2062135298880930054,,,26.75955477908721,3537610.0
2025-07-31 09:50:47.000,2025-07-31 09:51:29,2062135809049444614,,,48.0,3537650.0
2025-07-31 15:24:07.000,2025-07-31 15:24:34,2062219631531426054,,,142.0,3539610.0
2025-07-31 15:41:12.000,2025-07-31 15:42:17,2062224089749160198,,,127.0,3542760.0
2025-07-31 16:11:13.000,2025-07-31 16:12:14,2062231626376970502,,,37.947489613364034,3543580.0
2025-08-01 04:49:45.000,2025-08-01 04:50:24,2062422426163167494,,,111.01261212319508,3545600.0
2025-08-01 04:57:46.003,2025-08-01 04:58:31,2062424471167729926,,,140.0,3546860.0
2025-08-01 05:03:49.000,2025-08-01 05:05:05,2062426122087301382,,,95.0,3547400.0
2025-08-01 05:09:50.000,2025-08-01 05:10:10,2062427402331914502,,,46.0,3547540.0
2025-08-01 06:20:10.000,2025-08-01 06:20:41,2062445146934673670,,,0.0,3547850.0
2025-08-04 06:19:22.000,2025-08-04 06:20:37,2063532292181065990,,,0.0,3547850.0
2025-08-05 15:29:16.000,2025-08-05 15:31:05,2064033211646083334,,,131.0,3549590.0
2025-08-05 15:40:20.000,2025-08-05 15:41:21,2064035795358138630,,,123.0,3551510.0
2025-08-05 15:53:24.000,2025-08-05 15:54:26,2064039085818904838,,,47.46862402538475,3552280.0
2025-08-06 04:21:16.001,2025-08-06 04:23:04,2064227489559445766,,,2.0057165081148485,3552379.0
2025-08-06 04:25:17.000,2025-08-06 04:26:28,2064228343678779654,,,28.0,3552640.0
2025-08-06 06:33:37.000,2025-08-06 06:34:38,2064260598224404742,,,103.0,3556790.0
2025-08-06 09:54:28.000,2025-08-06 09:54:51,2064310983056703750,,,0.0,3557300.0
2025-08-06 15:23:26.000,2025-08-06 15:24:13,2064393872158556422,,,85.0,3557670.0
2025-08-06 15:29:28.000,2025-08-06 15:30:10,2064395370720706822,,,136.0,3558720.0
2025-08-06 15:40:31.000,2025-08-06 15:41:21,2064398182607028486,,,116.0,3560890.0
2025-08-06 15:46:33.000,2025-08-06 15:47:25,2064399710860656902,,,77.0,3561580.0
2025-08-06 15:52:36.000,2025-08-06 15:53:54,2064401340914073862,,,34.0,3561840.0
2025-08-07 04:41:48.000,2025-08-07 04:42:48,2064594842121421062,,,132.0,3565510.0
2025-08-07 05:34:49.000,2025-08-07 05:36:06,2064608254041784582,,,33.899016587750864,3566050.0
2025-08-07 05:43:51.000,2025-08-07 05:44:22,2064610333462135046,,,16.0,3566330.0
2025-08-07 08:39:06.000,2025-08-07 08:40:22,2064654626774384902,,,28.0,3566830.0
2025-08-07 08:51:10.003,2025-08-07 08:53:55,2064658037616066822,,,29.0,3566970.0
2025-08-07 08:53:11.000,2025-08-07 08:53:55,2064658037617426694,,,35.173192910542205,3567060.0
2025-08-07 08:58:14.000,2025-08-07 08:58:58,2064659308884492550,,,12.0,3567140.0
2025-08-07 12:14:18.001,2025-08-07 12:15:03,2064708653579731206,,,0.0,3567390.0
2025-08-07 12:36:24.000,2025-08-07 12:37:06,2064714200982569222,,,113.0,3568570.0
2025-08-07 12:53:29.000,2025-08-07 12:54:21,2064718543001485574,,,79.0,3570650.0
2025-08-07 13:06:34.000,2025-08-07 13:07:33,2064721865863332102,,,83.0,3571190.0
2025-08-16 13:29:07.000,2025-08-16 13:30:14,2067989066598596870,,,0.0,3571550.0
2025-08-25 10:44:16.000,2025-08-25 10:45:19,2071209053324853510,,,0.0,3571550.0
2025-08-27 14:30:33.000,2025-08-27 14:31:36,2071990775813538054,,,0.0,21.0
2025-08-27 15:34:49.000,2025-08-27 15:38:07,2072007513071026438,,,21.51098544944965,3571800.0
2025-08-27 16:16:21.000,2025-08-27 16:17:29,2072017423434809606,,,32.21184416033386,3572850.0
2025-08-27 17:39:52.000,2025-08-27 17:40:40,2072038354506039558,,,12.617679196478733,3573650.0
2025-09-01 04:14:16.000,2025-09-01 04:15:16,2073647607535649030,,,0.0,3574180.0
2025-09-01 04:25:18.000,2025-09-01 04:26:07,2073650341483790598,,,124.0,3576000.0
2025-09-01 04:27:19.000,2025-09-01 04:28:09,2073650853029413126,,,121.76903084815449,3576360.0
2025-09-01 04:38:21.000,2025-09-01 04:39:19,2073653661946429702,,,75.56347114274604,3578090.0
2025-09-01 04:41:22.000,2025-09-01 04:42:22,2073654430422647046,,,30.000000000000004,3578400.0
2025-09-01 06:55:11.000,2025-09-01 06:55:46,2073688001342898438,,,6.0,3579430.0
2025-09-01 15:20:24.000,2025-09-01 15:20:51,2073815109654184198,,,50.0,3580080.0
2025-09-01 15:27:27.000,2025-09-01 15:27:59,2073816904938799366,,,130.0,3580910.0
2025-09-01 15:44:33.000,2025-09-01 15:45:00,2073821187657597190,,,113.0,3582820.0
2025-09-02 04:11:57.000,2025-09-02 04:13:00,2074009427228246278,,,102.0,3585710.0
2025-09-02 04:22:59.000,2025-09-02 04:24:01,2074012197062754566,,,127.0,3587550.0
2025-09-02 04:25:00.000,2025-09-02 04:26:02,2074012707174646022,,,124.3507195021823,3587990.0
2025-09-02 15:11:40.000,2025-09-02 15:12:50,2074175480760287494,,,133.0,3592340.0
2025-09-02 15:23:44.000,2025-09-02 15:25:01,2074178543356494086,,,131.1734892306173,3594240.0
2025-09-02 15:24:44.000,2025-09-02 15:26:01,2074178797850067206,,,120.2892824732849,3594430.0
2025-09-02 15:35:48.000,2025-09-02 15:36:44,2074181492338147590,,,115.0,3595920.0
2025-09-02 15:41:50.000,2025-09-02 15:42:51,2074183031941529862,,,45.0,3596150.0
2025-09-02 17:10:49.000,2025-09-02 17:11:26,2074205323652317446,,,78.0,3596570.0
2025-09-02 17:28:56.000,2025-09-02 17:31:34,2074210391855988998,,,0.0,3597080.0
2025-09-03 04:49:36.000,2025-09-03 04:50:55,2074381356212764934,,,36.0,3602160.0
2025-09-03 10:03:51.000,2025-09-03 10:04:17,2074460216556306694,,,2.0,3602810.0
2025-09-04 12:03:32.000,2025-09-04 12:04:43,2074852915050201350,,,7.472821893114881,3603210.0
2025-09-04 12:20:39.000,2025-09-04 12:20:59,2074857008460611846,,,84.0,3603720.0
2025-09-04 13:44:32.000,2025-09-04 13:45:48,2074878350022754566,,,0.0,3604980.0
2025-09-04 15:36:11.000,2025-09-04 15:37:05,2074906358373007622,,,143.096668251156,3606530.0
2025-09-04 15:38:12.000,2025-09-04 15:38:59,2074906836447904006,,,152.0,3607010.0
2025-09-04 15:39:12.000,2025-09-04 15:40:00,2074907091776127238,,,147.89890546772273,3607320.0
2025-09-04 15:44:13.000,2025-09-04 15:45:05,2074908371752059142,,,116.0,3607940.0
2025-09-04 15:50:15.000,2025-09-04 15:51:10,2074909901888471302,,,133.0,3608780.0
2025-09-04 15:57:19.000,2025-09-04 15:58:21,2074911708698214662,,,65.0,3609340.0
2025-09-05 04:22:08.000,2025-09-05 04:25:10,2075099653183127814,,,125.0,3612730.0
2025-09-05 04:28:10.000,2025-09-05 04:29:14,2075100673812234502,,,105.0,3614080.0
2025-09-05 05:52:07.000,2025-09-05 05:54:05,2075122026707681542,,,53.0,3615510.0
2025-09-05 08:51:02.000,2025-09-05 08:51:33,2075166691234513158,,,105.0,3616140.0
2025-09-05 09:17:12.000,2025-09-05 09:18:07,2075173376213434630,,,123.0,3617850.0
