time,received_at,cloud_event_id,TRACKS.MUNIC.MDI_DASHBOARD_FUEL_LEVEL (%),speed_kmh,fuel_value
2025-07-18 05:25:13.000,2025-07-18 05:26:27,2057358070597566696,53.0,48.0,1711680.0
2025-07-18 05:36:16.000,2025-07-18 05:37:36,2057360876398248168,53.0,38.0,1711980.0
2025-07-18 05:41:18.000,2025-07-18 05:41:39,2057361895828226280,53.0,27.0,1712110.0
2025-07-18 05:46:19.000,2025-07-18 05:46:43,2057363169231356136,52.0,15.000000000000002,1712310.0
2025-07-18 09:30:45.000,2025-07-18 09:31:45,2057419798962323688,51.0,20.0,1713190.0
2025-07-18 09:35:47.000,2025-07-18 09:36:49,2057421075775537384,50.0,0.0,1713500.0
2025-07-18 13:47:44.000,2025-07-18 13:48:35,2057484433652547816,49.0,0.0,49.0
2025-07-18 13:57:46.000,2025-07-18 13:58:52,2057487024578920680,49.0,10.0,1714000.0
2025-07-18 14:02:48.000,2025-07-18 14:03:58,2057488304852484328,49.0,13.0,1714260.0
2025-07-20 14:08:44.000,2025-07-20 14:09:19,2058214426334642408,47.0,39.0,1715320.0
2025-07-20 14:13:44.000,2025-07-20 14:14:22,2058215701214298344,46.0,44.0,1715570.0
2025-07-20 14:18:45.000,2025-07-20 14:19:28,2058216980929970408,45.0,76.0,45.0
2025-07-20 14:33:50.000,2025-07-20 14:35:05,2058220913563926760,44.0,28.0,1716500.0
2025-07-20 17:40:24.000,2025-07-20 17:41:13,2058267756805144808,44.0,0.0,44.0
2025-07-20 17:55:28.000,2025-07-20 17:56:53,2058271696120676584,42.0,58.0,1717890.0
2025-07-20 18:06:32.000,2025-07-20 18:07:01,2058274245586338024,42.0,18.0,1718230.0
2025-07-20 18:08:33.000,2025-07-20 18:09:02,2058274755668263144,42.0,0.1370480347188354,42.0
2025-07-21 06:01:41.000,2025-07-21 06:02:48,2058454380675383528,41.0,1.072308271651429,1718520.0
2025-07-21 06:18:44.000,2025-07-21 06:19:34,2058458597733941480,40.0,34.0,1719030.0
2025-07-21 06:34:49.000,2025-07-21 06:36:01,2058462738715312360,39.0,2.0,1719490.0
2025-07-21 07:31:50.000,2025-07-21 07:32:58,2058477073399365864,38.0,22.0,1719680.0
2025-07-21 07:36:50.000,2025-07-21 07:38:02,2058478347872141544,38.0,26.0,1719830.0
2025-07-21 13:26:57.000,2025-07-21 13:28:17,2058566490784809192,37.0,49.0,1720270.0
2025-07-21 13:31:58.000,2025-07-21 13:33:03,2058567690531963112,37.0,60.99999999999999,1720490.0
2025-07-21 13:44:02.000,2025-07-21 13:45:39,2058570860809437416,36.0,30.10426762641446,1721030.0
2025-07-23 05:52:19.000,2025-07-23 05:53:35,2059176835727491304,35.0,32.0,1721400.0
2025-07-23 05:54:20.000,2025-07-23 05:55:43,2059177371696627944,35.0,50.457752782630706,1721450.0
2025-07-23 05:57:21.000,2025-07-23 05:58:37,2059178104219238632,35.0,59.0,35.0
2025-07-23 06:02:22.000,2025-07-23 06:03:40,2059179375135293672,35.0,0.3759560952422108,1721720.0
2025-07-23 06:07:23.000,2025-07-23 06:08:22,2059180555555160296,35.0,0.0,1721900.0
2025-07-23 12:57:20.000,2025-07-23 12:57:46,2059283585948811496,33.0,46.0,1722960.0
2025-07-24 09:37:13.000,2025-07-24 09:37:34,2059595591394230504,32.0,18.0,1723530.0
2025-07-24 10:22:30.000,2025-07-24 10:23:06,2059607049641246952,31.0,22.0,1724030.0
2025-07-24 10:27:32.000,2025-07-24 10:28:11,2059608328648114408,30.0,45.0,1724170.0
2025-07-24 10:32:33.000,2025-07-24 10:33:39,2059609704602058984,30.0,25.0,1724340.0
2025-07-24 10:37:34.000,2025-07-24 10:38:42,2059610975778144488,30.0,99.0,1724560.0
2025-07-24 10:58:40.000,2025-07-24 10:59:47,2059616282013090024,28.999999999999996,29.0,1725080.0
2025-07-24 11:03:41.000,2025-07-24 11:04:23,2059617441872724200,28.000000000000004,100.0,1725540.0
2025-07-24 11:48:53.000,2025-07-24 11:49:37,2059628821568618728,19.0,129.27333674924537,1730580.0
2025-07-24 11:51:54.000,2025-07-24 11:52:39,2059629585271668968,18.0,129.2251847370468,1731030.0
2025-07-24 12:00:56.000,2025-07-24 12:01:45,2059631877312037096,16.0,129.1992567304784,1732110.0
2025-07-24 13:07:04.000,2025-07-24 13:08:08,2059648581811405032,98.0,139.0,1739310.0
2025-07-24 13:22:08.000,2025-07-24 13:23:11,2059652370337480936,94.0,118.0,1741450.0
2025-07-24 13:43:14.000,2025-07-24 13:44:27,2059657720671256808,89.0,130.84198114663522,1744010.0
2025-07-24 13:52:17.000,2025-07-24 13:53:31,2059660005631672552,87.0,125.0,1745260.0
2025-07-24 14:02:19.000,2025-07-24 14:03:38,2059662550764617960,85.0,138.0,1746270.0
2025-07-24 14:07:20.000,2025-07-24 14:08:41,2059663821533872360,84.0,132.0,1746960.0
2025-07-24 15:00:03.000,2025-07-24 15:00:35,2059676882730860776,75.0,119.0762221659763,1752050.0
2025-07-24 16:09:21.000,2025-07-24 16:10:27,2059694466079408360,62.0,88.86453851234977,1759960.0
2025-07-24 16:17:23.000,2025-07-24 16:18:35,2059696511322767592,60.0,130.80864513819012,1760670.0
2025-07-24 16:26:25.000,2025-07-24 16:27:42,2059698803883147496,57.99999999999999,130.33823701902003,1761930.0
2025-07-24 16:39:29.000,2025-07-24 16:39:52,2059701865049948392,56.00000000000001,30.724687783587576,1763080.0
2025-07-24 16:45:30.000,2025-07-24 16:45:55,2059703390421958888,55.00000000000001,42.79602684166014,1763470.0
2025-07-24 17:01:37.000,2025-07-24 17:02:01,2059707439233761512,53.0,0.2037200516090797,53.0
2025-07-27 06:16:11.000,2025-07-27 06:17:11,2060632325271634152,53.0,49.0,1764630.0
2025-07-27 06:21:13.000,2025-07-27 06:22:15,2060633601069842664,53.0,41.0,1764700.0
2025-07-27 06:24:14.000,2025-07-27 06:25:17,2060634367553732840,53.0,34.336088698475805,1764830.0
2025-07-27 06:26:14.000,2025-07-27 06:27:19,2060634877048422632,53.0,48.0,53.0
2025-07-27 06:36:18.000,2025-07-27 06:37:26,2060637421841711336,52.0,18.0,1764930.0
2025-07-27 07:11:27.000,2025-07-27 07:12:24,2060646221667696872,44.0,114.0,1769520.0
2025-07-27 07:16:28.000,2025-07-27 07:17:26,2060647488599163112,43.0,100.0,1770050.0
2025-07-27 07:21:30.000,2025-07-27 07:22:30,2060648763483013352,42.0,100.0,1770640.0
2025-07-27 07:31:32.000,2025-07-27 07:32:38,2060651312957112552,40.0,58.0,1771580.0
2025-07-27 07:36:34.000,2025-07-27 07:37:45,2060652601992790248,39.0,53.0,1772300.0
2025-07-27 07:37:34.000,2025-07-27 07:38:43,2060652843756437736,38.0,17.369912400377807,1772410.0
2025-07-27 07:41:35.000,2025-07-27 07:42:44,2060653857121255656,38.0,34.0,1772860.0
2025-07-29 13:24:47.000,2025-07-29 13:25:47,2061464961900708072,37.0,53.0,1773350.0
2025-07-29 13:25:48.000,2025-07-29 13:26:50,2061465229358842088,37.0,45.67773957169403,1773370.0
2025-07-29 13:29:49.000,2025-07-29 13:30:53,2061466245391253736,36.0,29.0,1773430.0
2025-07-29 13:34:50.000,2025-07-29 13:35:55,2061467515715961064,36.0,33.0,1773550.0
2025-07-29 13:38:51.000,2025-07-29 13:39:59,2061468536500420840,36.0,37.38633347120449,1773630.0
2025-07-29 13:39:52.000,2025-07-29 13:41:00,2061468792084562152,36.0,121.0,36.0
2025-07-29 13:49:54.000,2025-07-29 13:51:07,2061471337834086632,36.0,77.0,1774090.0
2025-07-29 13:50:54.000,2025-07-29 13:52:07,2061471591484637416,36.0,110.5440560044942,1774150.0
2025-07-29 14:09:59.000,2025-07-29 14:10:22,2061476185170411752,32.0,122.0,1776220.0
2025-07-29 14:20:01.000,2025-07-29 14:20:30,2061478732731957480,28.999999999999996,113.0,1777620.0
2025-07-29 14:30:04.000,2025-07-29 14:30:37,2061481279018533096,28.000000000000004,49.0,28.000000000000004
2025-07-29 14:35:06.000,2025-07-29 14:35:43,2061482561141604584,27.0,53.0,1778750.0
2025-07-29 14:40:07.000,2025-07-29 14:40:46,2061483834050035944,27.0,77.0,1779210.0
2025-07-29 14:45:09.000,2025-07-29 14:45:50,2061485107285426408,26.0,65.0,1779680.0
2025-07-29 15:08:03.000,2025-07-29 15:08:28,2061490806774759656,25.0,56.0,1779930.0
2025-07-29 15:13:04.000,2025-07-29 15:13:33,2061492082186518760,25.0,70.0,1780120.0
2025-07-29 15:18:05.000,2025-07-29 15:18:37,2061493358689403112,25.0,28.0,1780210.0
2025-07-30 08:37:19.000,2025-07-30 08:38:32,2061755062606102760,24.0,47.0,1780620.0
2025-07-30 08:42:21.000,2025-07-30 08:43:36,2061756336600776936,24.0,46.0,1780830.0
2025-07-30 08:47:23.000,2025-07-30 08:48:40,2061757610859888872,24.0,22.0,24.0
2025-07-30 08:52:24.000,2025-07-30 08:53:48,2061758904387240168,23.0,101.0,1781050.0
2025-07-30 08:57:26.000,2025-07-30 08:57:47,2061759907669082344,23.0,80.0,1781310.0
2025-07-30 09:02:27.000,2025-07-30 09:02:51,2061761181869342952,22.0,80.0,1781540.0
2025-07-30 09:07:29.000,2025-07-30 09:07:54,2061762453779480808,22.0,40.60511028662795,1781820.0
2025-07-30 10:16:54.000,2025-07-30 10:17:20,2061779924758479080,21.0,25.515010463802653,1782420.0
2025-07-30 10:17:54.000,2025-07-30 10:18:20,2061780179973488872,21.0,51.168920962793315,1782430.0
2025-07-30 10:22:55.000,2025-07-30 10:23:25,2061781457612996840,20.0,74.0,1782580.0
2025-07-30 10:27:57.000,2025-07-30 10:28:29,2061782734074233064,20.0,107.0,1782930.0
2025-07-30 10:32:58.000,2025-07-30 10:33:36,2061784019909083368,19.0,116.0,1783360.0
2025-07-30 10:53:03.000,2025-07-30 10:53:58,2061789144257970408,15.0,103.0,1785430.0
2025-07-30 10:58:05.000,2025-07-30 11:00:30,2061790790824280296,15.0,129.0,1785720.0
2025-07-30 11:04:06.000,2025-07-30 11:04:53,2061791893339062504,15.0,25.483526455826706,15.0
2025-07-30 11:08:07.000,2025-07-30 11:08:56,2061792911430893800,100.0,114.0,1786600.0
2025-07-30 11:13:08.000,2025-07-30 11:13:58,2061794180434395368,100.0,94.0,1787220.0
2025-07-30 11:18:09.000,2025-07-30 11:19:02,2061795453057433832,100.0,119.0,1787750.0
2025-07-30 11:19:10.000,2025-07-30 11:20:02,2061795707194474728,100.0,129.94746492002446,1787870.0
2025-07-30 11:22:11.000,2025-07-30 11:23:08,2061796485565055208,100.0,129.6733688505868,1788220.0
2025-07-30 11:25:11.000,2025-07-30 11:26:07,2061797238006399208,100.0,130.049324945829,1788600.0
2025-07-30 11:29:12.000,2025-07-30 11:30:11,2061798259382321384,100.0,83.17148907011057,1789220.0
2025-07-30 12:25:28.000,2025-07-30 12:26:37,2061812462457520360,91.0,110.5440560044942,1796410.0
2025-07-30 13:15:40.000,2025-07-30 13:16:15,2061824954088866024,79.0,130.52158506546823,79.0
2025-07-30 13:37:45.000,2025-07-30 13:38:33,2061830565765628136,74.0,130.19192898195536,1805720.0
2025-07-30 13:40:46.000,2025-07-30 13:41:36,2061831331754655976,73.0,130.42528104107123,1806190.0
2025-07-30 13:57:51.000,2025-07-30 14:00:17,2061836034450161896,69.0,129.69559285621685,1808690.0
2025-07-30 14:42:03.000,2025-07-30 14:42:49,2061846739094159592,57.99999999999999,130.26045299931474,1814670.0
2025-08-02 12:53:52.000,2025-08-02 12:54:57,2062906753691140328,47.0,36.21031317327934,47.0
2025-08-02 13:48:00.000,2025-08-02 13:48:39,2062920270091600104,46.0,9.0,1821010.0
2025-08-04 12:11:28.000,2025-08-04 12:11:59,2063620719308407016,45.0,48.0,1821450.0
2025-08-04 12:16:29.000,2025-08-04 12:17:01,2063621985103167720,45.0,18.0,1821800.0
2025-08-04 12:21:31.000,2025-08-04 12:22:06,2063623262578999528,44.0,109.0,1822070.0
2025-08-04 12:26:33.000,2025-08-04 12:27:10,2063624537945243880,44.0,103.0,1822270.0
2025-08-04 12:31:34.000,2025-08-04 12:33:43,2063626187560845544,44.0,111.0,1822670.0
2025-08-04 12:46:38.000,2025-08-04 12:47:52,2063629750953328872,40.0,98.0,1824620.0
2025-08-04 12:48:38.000,2025-08-04 12:49:54,2063630261156856040,40.0,129.7900448801447,1824820.0
2025-08-04 13:26:48.000,2025-08-04 13:27:24,2063639699527942376,30.0,147.0,1830560.0
2025-08-04 13:31:50.000,2025-08-04 13:32:29,2063640974944501992,28.999999999999996,129.48816880366945,1831240.0
2025-08-04 13:34:51.000,2025-08-04 13:35:31,2063641740606275816,28.000000000000004,130.11044096131172,1831530.0
2025-08-04 13:37:52.000,2025-08-04 13:39:02,2063642624950026472,27.0,130.66048510065625,1831850.0
2025-08-04 14:13:02.000,2025-08-04 14:14:19,2063651506108023016,100.0,130.7549371245841,1836120.0
2025-08-04 14:25:05.000,2025-08-04 14:25:28,2063654311912685800,100.0,142.58181212072574,1837930.0
2025-08-04 14:28:06.000,2025-08-04 14:28:31,2063655076249108712,100.0,130.63455709408782,1838330.0
2025-08-04 15:00:15.000,2025-08-04 15:00:49,2063663208165654760,92.0,130.43268904294789,92.0
2025-08-04 15:06:17.000,2025-08-04 15:06:55,2063664740445585640,91.0,129.33445276472804,1843010.0
2025-08-04 15:09:18.000,2025-08-04 15:09:58,2063665507902537960,90.0,129.89560890688762,1843470.0
2025-08-04 15:12:19.000,2025-08-04 15:13:01,2063666278413041896,89.0,101.9415138251835,1843800.0
2025-08-04 15:15:19.000,2025-08-04 15:16:04,2063667043093283048,88.0,129.9307969158019,1844370.0
2025-08-04 15:18:20.000,2025-08-04 15:19:07,2063667810915123432,87.0,129.79189688061388,1844840.0
2025-08-04 16:07:35.000,2025-08-04 16:07:58,2063680105959571688,82.0,14.419675652984498,1847750.0
2025-08-08 08:47:30.000,2025-08-08 08:47:56,2065018920091500776,74.0,36.0,74.0
2025-08-08 08:52:32.000,2025-08-08 08:53:00,2065020192668532968,74.0,12.408403143462133,1852020.0
2025-08-08 09:05:39.000,2025-08-08 09:06:57,2065023704080842984,73.0,24.90385030897541,1852210.0
2025-08-08 09:33:46.000,2025-08-08 09:34:11,2065030557636657384,70.0,16.677264224906942,1853850.0
2025-08-08 09:34:46.000,2025-08-08 09:35:11,2065030811723432168,70.0,16.421688160161004,1853870.0
2025-08-08 15:22:49.000,2025-08-08 15:23:41,2065118514703827176,70.0,70.0,1854140.0
2025-08-08 15:32:52.000,2025-08-08 15:33:49,2065121060931551464,69.0,36.0,1854550.0
2025-08-08 15:37:53.000,2025-08-08 15:38:51,2065122331684028648,69.0,95.0,1854830.0
2025-08-08 15:42:55.000,2025-08-08 15:43:57,2065123613928882408,68.0,53.0,1855130.0
2025-08-09 16:26:07.000,2025-08-09 16:26:46,2065496776756003048,67.0,35.0,1855990.0
2025-08-09 16:41:11.000,2025-08-09 16:42:15,2065500674451374312,66.0,8.0,1856160.0
2025-08-10 09:30:33.000,2025-08-10 09:31:30,2065754658936258792,65.0,18.0,1856560.0
2025-08-10 10:07:00.000,2025-08-10 10:07:51,2065763805861871848,64.0,21.0,1857060.0
2025-08-11 08:56:51.000,2025-08-11 08:57:28,2066108481760510184,64.0,32.0,1857300.0
2025-08-11 14:32:15.000,2025-08-11 14:33:04,2066192938421059816,59.0,24.76309827331823,59.0
2025-08-11 15:12:34.000,2025-08-11 15:13:53,2066203208883126504,59.0,68.0,1860360.0
2025-08-11 15:17:36.000,2025-08-11 15:18:24,2066204345204015336,57.99999999999999,91.0,1860670.0
2025-08-11 16:54:26.000,2025-08-11 16:55:44,2066228840489124072,56.99999999999999,12.02133504540488,56.99999999999999
