avg_speed_kmh,avg_speed_squared,distance_km,fuel_consumed_ml,file
34.18851619360526,1168.8546395204091,16.391494152822965,1010.0,863609060719360_cleaned.csv
58.77468181238843,3454.463222147503,14.75897565511087,1530.0,863609060719360_cleaned.csv
127.84204781238479,16343.58918886408,104.93701424599917,8340.0,863609060719360_cleaned.csv
94.0404777704048,8843.611459286001,39.36638888888889,3020.0,863609060719360_cleaned.csv
57.899598036267676,3352.3634527613717,25.186325145776443,1290.0,863609060719360_cleaned.csv
96.68787730369914,9348.54561749518,45.30901361426123,4220.0,863609060719360_cleaned.csv
80.30265654648956,6448.516648423462,47.02166666666666,3200.0,863609060719360_cleaned.csv
76.65779133213326,5876.416971920885,19.228329325810094,1700.0,863609060719360_cleaned.csv
84.72034075730389,7177.536138033686,38.26535390871558,3610.0,863609060719360_cleaned.csv
50.6462797110133,2565.0456485661975,22.90337315820268,1180.0,863609060719360_cleaned.csv
80.78814229249012,6526.723935071631,28.388055555555557,1270.0,863609060719360_cleaned.csv
74.50260445182627,5550.638070105284,41.51450681398987,2740.0,863609060719360_cleaned.csv
96.80358327803583,9370.933735467619,40.52305555555556,2550.0,863609060719360_cleaned.csv
89.50780741704622,8011.647588607035,76.42972222222222,4150.0,863609060719360_cleaned.csv
101.4972934178648,10301.70057115214,33.97339960236864,2380.0,863609060719360_cleaned.csv
81.19590481460985,6592.774958663183,40.75583333333333,2740.0,863609060719360_cleaned.csv
50.88542277333958,2589.326250821506,14.657828726653648,770.0,863609060719360_cleaned.csv
68.51554544346791,4694.379967415917,45.867351255210465,3160.0,863609060719360_cleaned.csv
92.84605175846052,8620.38932713473,38.86638888888889,3390.0,863609060719360_cleaned.csv
123.39995879132051,15227.549829699601,47.543261900989314,4010.0,863609060719360_cleaned.csv
119.21346682128367,14211.850671549304,79.90613762215486,6150.0,863609060719360_cleaned.csv
101.12294297132526,10225.8495951819,81.29161026639312,5430.0,863609060719360_cleaned.csv
70.7143229901534,5000.515475955738,23.650012466706862,1360.0,863609060719360_cleaned.csv
108.31776120329643,11732.737392094348,68.99239623309964,4380.0,863609060719360_cleaned.csv
48.98411275371984,2399.4433022691387,16.40967777249615,1160.0,863609061120394_cleaned.csv
40.41557608689611,1633.4187904356886,13.516764891284144,750.0,863609061120394_cleaned.csv
71.35273158996073,5091.2123053489795,23.922985285856274,1540.0,863609061120394_cleaned.csv
72.22694077766867,5216.730974100858,18.136987350836797,1280.0,863609061120394_cleaned.csv
39.24647302904564,1540.2856452196067,13.136666666666667,710.0,863609061120394_cleaned.csv
16.313585114348168,266.1330592830821,5.741475649966425,550.0,863609061120394_cleaned.csv
53.655769339720116,2878.9415834372494,10.760962628688311,690.0,863609061120394_cleaned.csv
31.517842323651447,993.3743847385545,10.549722222222222,1020.0,863609061120394_cleaned.csv
31.66203199378084,1002.4842699752015,12.69119782417382,750.0,863609061120394_cleaned.csv
27.139682539682546,736.5623683547497,7.124166666666667,480.0,863609061120394_cleaned.csv
32.80887824715416,1076.4224918365856,8.794602085695491,460.0,863609061120394_cleaned.csv
59.243153526970964,3509.751239820252,19.83,1480.0,863609061120394_cleaned.csv
26.289307971545497,691.1277136227657,6.608839920624632,690.0,863609061120394_cleaned.csv
85.8999221857227,7378.796631513215,37.485771598269544,1560.0,863609060567785_cleaned.csv
28.081091849415902,788.5477194553322,8.533531800905834,780.0,863609060567785_cleaned.csv
123.76239990206129,15317.13162951774,27.055835756367284,1310.0,863609060567785_cleaned.csv
80.08420999758037,6413.4806909365525,22.801754235422187,1110.0,863609060567785_cleaned.csv
103.67237348111514,10747.961023207827,62.72178595607466,3010.0,863609060567785_cleaned.csv
96.64252556304976,9339.777747204726,19.40904055057916,1080.0,863609060567785_cleaned.csv
61.26773046660076,3753.734796528039,23.724226741789295,1450.0,863609060567785_cleaned.csv
72.5694178889422,5266.320412739924,41.465359054876146,2830.0,863609060567785_cleaned.csv
31.59921233141867,998.5102199660818,15.94004710940453,1460.0,863609060567785_cleaned.csv
91.23528849658354,8323.877867054827,41.35999745178454,1550.0,863609060567785_cleaned.csv
82.40435899889745,6790.4783820191715,31.725678214575517,1130.0,863609060567785_cleaned.csv
35.17147522028704,1237.0326691712655,6.496962831379474,500.0,863609060567785_cleaned.csv
44.3746919164621,1969.1132826809267,14.939479611875576,1100.0,863609060567785_cleaned.csv
71.5848690964249,5124.393483552288,49.314020933092706,2480.0,863609060567785_cleaned.csv
45.59884607323215,2079.254763210319,16.871585713442027,1140.0,863609060567785_cleaned.csv
47.51632415244113,2257.80106095986,19.956856144025277,830.0,863609060567785_cleaned.csv
32.49945295713328,1056.214442512919,12.530344640139162,980.0,863609060567785_cleaned.csv
86.51276742581092,7484.458927672451,34.82138888888889,1620.0,863609060567785_cleaned.csv
102.76978441111518,10561.628587907093,51.6703638289218,2560.0,863609060567785_cleaned.csv
101.29605758397966,10260.891282056924,39.11153334492548,1550.0,863609060567785_cleaned.csv
99.49232904642838,9898.723539082777,30.041156020407676,1040.0,863609060567785_cleaned.csv
106.81466664909672,11409.373011357655,42.992903326261434,1760.0,863609060567785_cleaned.csv
42.35100199017143,1793.6073695715047,10.65833550085981,650.0,863609060567785_cleaned.csv
121.38829787234042,14735.118860344044,50.71333333333333,6850.0,863609061110692_cleaned.csv
30.26521643889092,915.9833260929132,6.599498584591493,610.0,863609061110692_cleaned.csv
49.20547042621343,2421.1783198649646,9.909435016390205,1310.0,863609061110692_cleaned.csv
15.385143630741592,236.70264453854855,6.70535843239821,630.0,863609061110692_cleaned.csv
75.82055185563338,5748.7560836927905,26.705683264706423,1870.0,863609061110692_cleaned.csv
44.20943494038361,1954.4741377480111,23.688888888888886,1670.0,863609061110692_cleaned.csv
22.69408310543439,515.0214079963627,6.461509773075069,360.0,863609061110692_cleaned.csv
63.38576817119232,4017.755606652137,28.66445293963919,2340.0,863609061110692_cleaned.csv
69.31769000451098,4804.942147561481,27.842605485145242,1910.0,863609061110692_cleaned.csv
127.25884653231489,16194.814020735274,31.956110351447954,3060.0,863609061110692_cleaned.csv
17.52064501713251,306.9730018163702,7.981627174471477,790.0,863609061110692_cleaned.csv
68.72579009314295,4723.2342239267455,58.72236953514103,3790.0,863609061110692_cleaned.csv
64.14079385436104,4114.041436267638,21.45153216684741,1520.000000000029,863609061110692_cleaned.csv
55.009170305676854,3026.00881771896,34.99194444444444,2830.0,863609061110692_cleaned.csv
102.10290099504508,10425.002391603977,44.44312384978768,5940.0,863609061110692_cleaned.csv
66.62339881478111,4438.677269633377,41.28800076549352,3710.0,863609061110692_cleaned.csv
51.098693596004864,2611.0764872183886,34.26451287243215,2590.0,863609061110692_cleaned.csv
110.24999999999999,12155.062499999996,36.872499999999995,2690.0,863609061110692_cleaned.csv
56.69633209860553,3214.4740734353677,21.84383683910163,1810.0,863609061110692_cleaned.csv
60.61009347879396,3673.5834315081415,22.358390038843993,1090.0,863609061110692_cleaned.csv
63.35298478039671,4013.600680585177,19.09388569075845,1970.0,863609061110692_cleaned.csv
87.5920425344005,7672.365915348228,36.618340003964654,3020.0,863609061110692_cleaned.csv
133.7598826692145,17891.70621168203,33.58859275915831,3540.0,863609061110692_cleaned.csv
58.027876642610714,3367.234467650046,31.093270567665577,2950.0,863609061110692_cleaned.csv
100.0654573587311,10013.09575641203,63.736137145436224,6280.0,863609061110692_cleaned.csv
96.06940329492654,9229.330249443243,32.156564158440695,3290.0,863609061110692_cleaned.csv
14.19363446177882,201.45925923459535,3.8007398947652176,490.0,863609061110692_cleaned.csv
52.59381682976905,2766.109568723298,18.466273464674465,1230.0,863609061110692_cleaned.csv
77.00429013113553,5929.660698600097,21.967612767965605,2150.0,863609061110692_cleaned.csv
57.4317915010193,3298.4106750165524,42.32403968116783,6110.0,863609061110692_cleaned.csv
124.37915006640108,15470.17297124032,52.03194444444444,6720.0,863609061110692_cleaned.csv
46.565973477492015,2168.38988590649,16.388635665550662,2500.0,863609061110692_cleaned.csv
55.29241640710522,3057.2513121367188,16.67987894947674,1320.0,863609061110692_cleaned.csv
43.423461504868065,1885.5970090647588,12.351562383606916,830.0,863609061110692_cleaned.csv
43.85563972210161,1923.3171354347762,23.499313617759448,1720.0,863609061110692_cleaned.csv
105.53399952039902,11137.42505477158,28.2889748714403,3980.0,863609061110692_cleaned.csv
90.14793403600252,8126.650010959463,30.124434623697507,3250.0,863609061110692_cleaned.csv
69.23025768911057,4792.828579700654,23.134444444444448,3091.0,863609060548991_cleaned.csv
27.878054774911135,777.1859380329455,9.215245883928958,1066.0,863609060548991_cleaned.csv
82.96240725281321,6882.761017181633,50.100075935448864,4067.0,863609060548991_cleaned.csv
70.95786006739765,5035.017905344385,23.731462089207433,2792.0,863609060548991_cleaned.csv
62.41810582061357,3896.0199342333135,33.46304006494005,4709.0,863609060548991_cleaned.csv
78.45611610228059,6155.362153854531,31.535,3817.0,863609060548991_cleaned.csv
39.43055439097717,1554.7686195798092,15.19171637230148,1469.0,863609060548991_cleaned.csv
20.354508196721312,414.3060039303951,8.2775,1006.0,863609060548991_cleaned.csv
82.06398104265402,6734.496984569078,28.859166666666667,4333.0,863609060548991_cleaned.csv
49.186665723100035,2419.3280849559837,14.004536768382648,2100.0,863609060548991_cleaned.csv
49.706409372846316,2470.727132740984,20.034444444444446,2513.0,863609060548991_cleaned.csv
22.190636075229953,492.424329423297,8.555716856050863,1413.0,863609060548991_cleaned.csv
121.90105819706125,14859.867989563312,40.870715901070255,5502.0,863609060548991_cleaned.csv
37.465470653616904,1403.6614912970294,14.320135449826907,1030.0,863609061134593_cleaned.csv
111.2460007646756,12375.672686134205,39.183313602669074,1820.0,863609061134593_cleaned.csv
63.16199828881367,3989.438027836101,26.51049428177707,1740.0,863609061134593_cleaned.csv
57.606246819338416,3318.4796726105374,25.154727777777776,1650.0,863609061134593_cleaned.csv
69.4538956285663,4823.843617983781,35.01633904606885,1420.0,863609061134593_cleaned.csv
39.90362795601446,1592.2995240520188,18.787958162623475,1660.0,863609061134593_cleaned.csv
66.88421897280969,4473.498747602755,15.736370408324946,670.0,863609061134593_cleaned.csv
39.46095621904998,1557.1670657217796,15.872073501440102,1180.0,863609060603143_cleaned.csv
27.799859574357423,772.8321923539921,9.799442777777777,680.0,863609060752569_cleaned.csv
15.040317838798327,226.21116069207517,7.319621348215186,500.0,863609060752569_cleaned.csv
36.181437446564466,1309.0964156996574,15.176072777777778,340.0,863609060752569_cleaned.csv
41.04658039986949,1684.8217625229502,15.17583292006286,940.0,863609060752569_cleaned.csv
37.2862385321101,1390.2635838734118,16.934166666666666,990.0,863609060752569_cleaned.csv
91.13870739742525,8306.263986073496,25.923924309353016,1240.0,863609060752569_cleaned.csv
78.09846526054288,6099.370276052223,15.77155117900408,720.0,863609060752569_cleaned.csv
51.174607962458204,2618.8405001112906,38.63682901165594,2150.0,863609060752569_cleaned.csv
96.12938307896063,9240.858291141561,12.897358896427217,970.0,863609060752569_cleaned.csv
45.02857612054663,2027.5726674438624,12.83314419435579,810.0,863609060752569_cleaned.csv
30.667480825187816,940.4943801632623,10.784730756857716,1450.0,863609060752569_cleaned.csv
73.73525508304749,5436.887842162081,22.325396677922715,860.0,863609060752569_cleaned.csv
44.64667090728884,1993.325223103752,21.021140885515162,940.0,863609060752569_cleaned.csv
39.5626611471345,1565.2041570429856,22.583685738155943,920.0,863609060752569_cleaned.csv
14.648847902953351,214.58874488386078,5.17185713462603,430.0,863609060752569_cleaned.csv
40.4441990959883,1635.7332405159411,28.56933286141618,1220.0,863609060752569_cleaned.csv
28.381160446696438,805.4902683011263,20.513272078417813,960.0,863609060752569_cleaned.csv
25.61681279009799,656.2210975229278,13.797499999999998,450.0,863609060752569_cleaned.csv
41.66570426207149,1736.0309116544026,13.263582523426091,700.0,863609060752569_cleaned.csv
62.14114621214079,3861.5220525586597,44.741625272741366,2190.0,863609060553744_cleaned.csv
90.34200332042062,8161.67756394689,45.34666666666667,3160.0,863609060553744_cleaned.csv
54.12237576096863,2929.2315580114846,31.676623813433586,1940.0,863609060553744_cleaned.csv
113.21361226556266,12817.322002217159,66.26141140098348,4190.0,863609060553744_cleaned.csv
108.91216623971575,11861.859955027478,111.15091632353213,7160.0,863609060553744_cleaned.csv
111.93733749853895,12529.967526261815,46.827119520222126,2860.0,863609060553744_cleaned.csv
87.71178552729506,7693.357320386208,22.04976830616723,1040.0,863609060553744_cleaned.csv
79.55311572700298,6328.698221873929,37.235277777777775,1510.0,863609060553744_cleaned.csv
133.37619245126507,17789.2087127969,89.325,6180.0,863609060553744_cleaned.csv
108.62349522623494,11799.063715163884,145.37444444444444,9320.0,863609060553744_cleaned.csv
43.88974424777377,1926.3096501349908,24.9805794343579,1440.0,863609060553744_cleaned.csv
41.50884208501642,1722.9839712388302,18.771220809557423,1070.0,863609060553744_cleaned.csv
122.78420423469922,15075.960809548329,71.8969729240961,3930.0,863609060553744_cleaned.csv
124.24999999999999,15438.062499999996,41.55472222222222,2630.0,863609060553744_cleaned.csv
62.4767441860465,3903.3435640886955,20.894999999999996,1020.0,863609060553744_cleaned.csv
72.51603832406303,5258.575814216979,24.252586150603303,1350.0,863609060553744_cleaned.csv
107.21894743401644,11495.902688858381,89.67673631217319,6110.0,863609060553744_cleaned.csv
111.2548808178762,12377.648505799838,76.3950181616083,5670.0,863609060553744_cleaned.csv
82.63545816733068,6828.618946524659,34.56916666666666,2490.0,863609060553744_cleaned.csv
102.2690759442378,10458.963894488279,34.23173236466849,1540.0,863609060553744_cleaned.csv
59.395930054333775,3527.8765070193103,25.837229573635195,1350.0,863609060553744_cleaned.csv
108.21594684385381,11710.691151311794,45.24027777777778,1880.0,863609060553744_cleaned.csv
68.5,4692.25,22.909444444444443,1140.0,863609060553744_cleaned.csv
85.69674742977362,7343.932520042412,22.971489241592092,1180.0,863609060553744_cleaned.csv
44.66714697406341,1995.1540188025817,17.221666666666668,1772.0,863609060751819_cleaned.csv
62.48023507295717,3903.7797747719874,31.43102936586818,3185.0,863609060751819_cleaned.csv
54.32275862068966,2950.962104161713,21.88,2126.0,863609060751819_cleaned.csv
47.36403934301617,2243.3522228867832,21.405914447524253,2534.0,863609060751819_cleaned.csv
71.74853040834708,5147.851615757506,25.211636379599735,2102.0,863609060751819_cleaned.csv
67.51039455947178,4557.6533735755565,69.12314287394804,6150.0,863609060751819_cleaned.csv
47.5890159669758,2264.714440705078,15.175608425024505,1222.0,863609060751819_cleaned.csv
40.264270125862254,1621.2114487684034,11.464132466391336,1052.0,863609060751819_cleaned.csv
20.126000849877418,405.05591020926653,8.447329801156883,1248.0,863609060751819_cleaned.csv
47.61942846406745,2267.609967244437,23.201243757215085,2254.0,863609060751819_cleaned.csv
58.97732020401579,3478.324298447009,29.668868580409058,2563.0,863609060751819_cleaned.csv
61.419762731551685,3772.3872540001053,24.73851554465276,2014.0,863609060751819_cleaned.csv
43.31285239524271,1876.003182612082,10.91243253402365,1012.0,863609060751819_cleaned.csv
54.44336351704124,2964.079831048697,16.43887115083995,1321.0,863609060751819_cleaned.csv
70.97839539380374,5037.932612679139,29.810926065397567,2633.0,863609060751819_cleaned.csv
50.506933434447504,2550.950324951711,16.89176329307633,1677.0,863609060751819_cleaned.csv
78.5653912050257,6172.52069519873,38.21333333333333,2783.0,863609060751819_cleaned.csv
45.3012545948397,2052.203667866485,16.68596210909929,1692.0,863609060751819_cleaned.csv
56.08631696820184,3145.674951057606,16.903792752916385,2989.0,863609060751819_cleaned.csv
59.5740653099858,3549.069257558453,34.96666666666667,3120.0,863609060751819_cleaned.csv
76.52333641275027,5855.821015738951,23.105796300183208,1804.0,863609060751819_cleaned.csv
66.79276563677467,4461.273541409108,24.620555555555555,2179.0,863609060751819_cleaned.csv
63.27966192733017,4004.315613637199,22.253347777777776,2301.0,863609060751819_cleaned.csv
52.2308817723846,2728.0650107208176,11.374725363763758,850.0,863609060751819_cleaned.csv
64.71345514950167,4187.831277386565,21.643055555555556,1480.0,863609060627522_cleaned.csv
69.67146974063401,4854.1136958200805,26.862222222222222,2540.0,863609060627522_cleaned.csv
33.32746823773804,1110.7201391374379,10.072301511849716,1352.0,863609060604331_cleaned.csv
55.91368690931562,3126.340383792973,22.52079056069657,1748.0,863609060604331_cleaned.csv
64.1231163965144,4111.774056400935,22.567774576217708,2280.0,863609060604331_cleaned.csv
51.40698277370732,2642.677877896241,20.691310566417197,1898.0,863609060604331_cleaned.csv
55.8594906296698,3120.282693406168,14.02693875811708,1322.0,863609060604331_cleaned.csv
70.53992094861661,4975.880447437081,24.786944444444444,1855.0,863609060604331_cleaned.csv
32.99815193660665,1088.878031231377,7.18626419952767,918.0,863609060604331_cleaned.csv
72.41344737510568,5243.707360747199,41.25555015731715,4744.0,863609060604331_cleaned.csv
46.67586377582488,2178.6362592193614,15.688276435763363,1204.0,863609060604331_cleaned.csv
57.403334431872125,3295.142803897356,34.60145436587847,3444.0,863609060604331_cleaned.csv
51.015992223977634,2602.631462596946,17.940623932098802,2025.0,863609060604331_cleaned.csv
62.74612258395647,3937.0758993208924,18.963272603151285,1470.0,863609060604331_cleaned.csv
63.75429542340168,4064.6101849343763,23.50054167412612,2609.0,863609060604331_cleaned.csv
67.32693580410323,4532.916284769837,28.258611111111108,1716.0,863609060604331_cleaned.csv
38.64445055292039,1493.393558537109,20.70698475460651,2500.0,863609060604331_cleaned.csv
56.14136376250487,3151.8527251138944,15.969099025779162,1836.0,863609060604331_cleaned.csv
50.27361689506028,2527.43655571129,19.41118811403247,2115.0,863609060604331_cleaned.csv
54.47964376590331,2968.0315848597274,23.789444444444445,2693.0,863609060604331_cleaned.csv
55.65638679922086,3097.633391544486,32.698127244542256,3456.0,863609060604331_cleaned.csv
26.144792934352726,683.5501975801802,7.008256994902883,1225.0,863609060604331_cleaned.csv
54.546320169223385,2975.301044003426,22.848847448663573,1744.0,863609060604331_cleaned.csv
44.03019247688212,1938.657849551287,16.96385471262097,1642.0,863609060604331_cleaned.csv
56.077409931840315,3144.6759046636625,31.995277777777776,3185.0,863609060604331_cleaned.csv
33.58353051642961,1127.853521947959,12.379262498695025,1908.0,863609060604331_cleaned.csv
68.08833132279747,4636.020862323044,51.31212302187487,3130.0,863609061131185_cleaned.csv
58.85247483027512,3463.6137936481664,31.535117763222424,1660.0,863609061131185_cleaned.csv
56.17205655631995,3155.2999377664073,15.05723182690243,860.0,863609061131185_cleaned.csv
50.89435990035263,2590.235869666622,17.035473244423592,1020.0,863609061131185_cleaned.csv
46.4335794316266,2156.0772988331764,30.32370701215392,1550.0,863609061131185_cleaned.csv
71.86178010471204,5164.115439817987,19.063333333333333,620.0,863609061131185_cleaned.csv
66.82955174322082,4466.188986199829,33.54472222222222,1670.0,863609061131185_cleaned.csv
77.21191342685833,5961.6795750366655,23.270812796705908,920.0,863609061131185_cleaned.csv
51.35511385494668,2637.3477190545364,21.483555962652694,880.0,863609061131185_cleaned.csv
82.53166751189399,6811.476142293817,34.502822112611234,1500.0,863609061131185_cleaned.csv
61.88092917779356,3829.2493959071026,18.633035341313395,1020.0,863609060568361_cleaned.csv
70.3940329218107,4955.319870996969,38.01277777777778,1450.0,863609060568361_cleaned.csv
59.25062240663902,3510.6362555741134,19.8325,1060.0,863609060568361_cleaned.csv
60.77197346600332,3693.232758952611,20.35861111111111,1070.0,863609060568361_cleaned.csv
130.56542603213015,17047.33047495165,43.7394177207636,3290.0,863609060568361_cleaned.csv
73.95714709243303,5469.659606051776,18.571461380988737,1410.0,863609060568361_cleaned.csv
77.33794551353091,5981.157816253876,25.86524622174756,1270.0,863609060568361_cleaned.csv
57.96310016335346,3359.720980546946,20.383690224112634,1520.0,863609060568361_cleaned.csv
32.48396596110959,1055.2080445625265,10.782872034312767,530.0,863609060568361_cleaned.csv
37.181628392484335,1382.4734899167972,9.894444444444444,760.0,863609060568361_cleaned.csv
51.602987855049435,2662.8683555683792,18.132716565732643,1150.0,863609060568361_cleaned.csv
53.378607907349156,2849.2757821265177,21.455234900537285,1150.0,863609060568361_cleaned.csv
51.67116182572614,2669.908964420378,13.836388888888887,820.0,863609060568361_cleaned.csv
69.22180591426964,4791.658414032815,28.957788807469463,1370.0,863609060568361_cleaned.csv
37.55396606360788,1410.3003671066124,12.591010288548532,1190.0,863609060568361_cleaned.csv
87.80482839643513,7709.68788972742,58.804844795501424,2160.0,863609060568361_cleaned.csv
80.49253731343285,6479.04856315438,26.965000000000003,1220.0,863609060568361_cleaned.csv
34.955970035406736,1221.9198411162536,14.089197922604214,960.0,863609060568353_cleaned.csv
21.10689806736077,445.50114602595784,5.30603965304486,422.0,863609060568353_cleaned.csv
7.504908662530608,56.32365403292695,2.764308024032107,346.0,863609060568353_cleaned.csv
40.03332776127905,1602.6673316419956,22.80787645510648,1102.0,863609060568353_cleaned.csv
28.462562428172525,810.1174599776183,15.093064354272599,1224.0,863609060568353_cleaned.csv
28.34269258459323,803.308222944756,10.935555555555554,957.0,863609060568353_cleaned.csv
34.14111725150624,1165.615887181097,13.163297429191848,712.0,863609060568353_cleaned.csv
40.73866090712744,1659.6384925059135,15.718333333333334,947.0,863609060568353_cleaned.csv
28.099973646132366,789.6085189133335,14.596375199518757,1318.0,863609060568353_cleaned.csv
26.64779761666751,710.1051178188707,7.135688028463189,927.0,863609060568353_cleaned.csv
47.704712036714255,2275.73955050583,20.857560207163402,1381.0,863609060568353_cleaned.csv
6.34246820084145,40.22690287868498,1.488718230475285,337.0,863609060568353_cleaned.csv
35.63429475136027,1269.8029624268222,9.551980574821505,1019.0,863609060568353_cleaned.csv
36.592889782768864,1339.03958265387,14.73880282917079,1109.0,863609060568353_cleaned.csv
55.38355638530579,3067.3383178843455,14.845869975505579,990.0,863609060568353_cleaned.csv
27.105921810936717,734.7309972206149,12.257900196723606,1060.0,863609060568353_cleaned.csv
48.902922765407105,2391.4958549993726,13.095115984959014,1730.0,863609060613928_cleaned.csv
77.59797595902734,6021.445872937785,25.99532194627416,1990.0,863609060613928_cleaned.csv
60.62641562627308,3675.5622716896087,15.223966590597463,1400.0,863609060613928_cleaned.csv
119.49104176102243,14278.109061134406,55.9948298474569,4410.0,863609060613928_cleaned.csv
115.78192371475954,13405.453859090398,38.786944444444444,2230.0,863609060613928_cleaned.csv
75.42284925541753,5688.606189805437,31.551891938516327,1210.0,863609060613928_cleaned.csv
28.613597996574395,818.7379903095663,9.56965888552099,760.0,863609060613928_cleaned.csv
69.78669589719395,4870.182924247427,18.687326345804156,910.0,863609060613928_cleaned.csv
67.35683629675044,4536.9433959072385,30.516388888888883,1250.0,863609061258335_cleaned.csv
47.39499293543637,2246.2853553500636,17.48348628284986,1300.0,863609061258335_cleaned.csv
52.09195619758618,2713.571900491237,16.5970471040886,1050.0,863609061258335_cleaned.csv
