avg_speed_kmh,max_speed_kmh,min_speed_kmh,speed_std,speed_median,avg_speed_squared,avg_acceleration,avg_deceleration,num_accelerations,num_decelerations,duration_min,fuel_consumed_ml,file
104.19140894173061,130.967917178539,57.24903850308976,20.21286897220688,101.20580046546945,10855.849697262942,0.1201623522275012,0.036043927933334816,0,0,19.116666666666667,1860.0,863609060621509_cleaned.csv
69.4789521072797,95.0,24.0,26.061613730598438,66.0,4827.324785925665,0.12470567537900205,0.17637300561232214,0,0,26.1,1880.0,863609060621509_cleaned.csv
66.59952459015884,113.0,11.0,38.13827717124331,79.5,4435.496675635171,0.07142857142857142,0.3388704318936877,0,0,24.15,2200.0,863609060621509_cleaned.csv
90.15938833825697,115.0,60.00000000000001,22.473424995139574,96.76517251384372,8128.715305528628,0.04671516363261536,0.1515151515151515,0,0,27.183333333333334,2700.0,863609060621509_cleaned.csv
68.02288627931313,93.0,29.0,22.40369345617,56.0,4627.113057768366,0.10482758620689656,0.21262458471760798,0,0,17.1,1470.0,863609060621509_cleaned.csv
88.7037906793049,105.0,75.0,10.429176029052748,87.0,7868.36248087794,0.03112033195020747,0.029801324503311258,0,0,21.1,2130.0,863609060621509_cleaned.csv
79.84523559103903,111.492280244711,20.275701136510957,39.14814500932992,109.0,6375.261646588526,0.047795103360283794,0.05159694220673764,0,1,44.21666666666667,6130.0,863609060621509_cleaned.csv
48.7548383909804,74.83748695883004,3.0,28.722101694338445,59.0,2377.0342665306166,0.1994017936614357,0.15974529513270277,0,0,18.116666666666667,500.0,863609060621509_cleaned.csv
62.89505017849735,84.0,28.628223252483227,24.9045622919272,57.92872267527641,3955.7873369556996,0.08351700866895441,0.0970215212675271,0,0,16.083333333333332,1070.0,863609060621509_cleaned.csv
22.53330652693966,30.000000000000004,5.315241346527808,9.421661980963128,25.4279664417515,507.74990303702157,0.10480040253993045,0.006990195224955013,0,0,9.05,330.0,863609060621509_cleaned.csv
61.802101264546586,95.0,28.350423182107207,26.98795653701432,63.5,3819.4997207132706,0.11746987951807229,0.09921192107619635,0,0,31.166666666666668,2710.0,863609060621509_cleaned.csv
78.06709024328659,104.90471457586102,18.57926870674807,29.940497267664824,95.13059381308378,6094.470579053452,0.08964387365427985,0.14315994339819726,0,0,27.166666666666668,2400.0,863609060621509_cleaned.csv
79.56045295490227,125.0,63.44212807200579,19.056151395864287,82.0,6329.865674389218,0.0,0.04428623879711814,0,0,23.166666666666668,1810.0,863609060621509_cleaned.csv
94.98054951236163,106.39187095260732,38.12342965793552,17.749499421477967,91.55734719452796,9021.30478567018,0.18910925566391082,0.026214503878576743,0,0,12.05,590.0,863609060621509_cleaned.csv
104.19823758310487,136.0,35.0,36.57259149070934,128.79922462913694,10857.272715425168,0.12534500285597294,0.06644518272425248,0,0,35.166666666666664,4010.0,863609060621509_cleaned.csv
116.58424048013482,139.0,29.426435454696986,23.087684585218096,118.37626167531963,13591.885128329908,0.13448403157666264,0.08637873754152824,0,0,20.083333333333332,3050.0,863609060621509_cleaned.csv
68.70907996075051,117.0,17.0,42.46221048006872,97.08186459407236,4720.937669052808,0.19310395823339493,0.1414126542741515,0,0,19.1,1250.0,863609060621509_cleaned.csv
92.88040791822924,146.0,40.17915017871805,39.22932848390452,74.0,8626.770175056661,0.1809982625699123,0.051920438176874355,1,0,25.1,2790.0,863609060719360_cleaned.csv
47.50443291713944,102.0,4.0,38.34851673272707,63.0,2256.671146779001,0.16279069767441862,0.08381839348079162,0,0,24.35,1460.0,863609060719360_cleaned.csv
117.61580575403933,146.0,0.0,26.567906150890835,120.5,13833.477763171912,0.10693882658641965,0.1394327606894944,0,1,60.28333333333333,9340.0,863609060719360_cleaned.csv
66.53670086819258,107.0,32.0,24.04424104755612,85.0,4427.13256242334,0.09933774834437085,0.11312217194570136,0,0,21.116666666666667,1800.0,863609060719360_cleaned.csv
77.32604367077333,81.0,51.98009716829129,4.721771489593468,77.98403575595573,5979.3170297743445,0.06989008084469957,0.03769819753763144,0,0,17.083333333333332,1250.0,863609060719360_cleaned.csv
83.0,105.0,60.99999999999999,17.123083834403193,72.5,6889.0,0.09191583610188263,0.11960132890365449,0,0,25.083333333333332,1870.0,863609060719360_cleaned.csv
102.12122847577815,135.0,42.0,33.19319374918252,117.0,10428.745305402083,0.08489064500770474,0.09916660798356428,0,0,50.21666666666667,5800.0,863609060719360_cleaned.csv
59.60310120965165,132.0,14.0,47.179147647333444,34.36757270645175,3552.529673807978,0.32880715297125634,0.269810964943363,1,0,20.066666666666666,1740.0,863609060719360_cleaned.csv
16.76167076167076,86.0,3.0,9.907233361752972,18.5,280.9536067226485,0.06312292358803986,0.10623781676413255,0,0,27.133333333333333,1200.0,863609060719360_cleaned.csv
101.77542889030957,149.75090593689615,16.0,41.47377097932004,107.0,10358.23792580646,0.16549389609040657,0.26526771076818906,0,1,48.25,6190.0,863609060719360_cleaned.csv
105.78838750697145,137.0,18.1033045861705,30.04001409605452,120.0,11191.182931325153,0.08891509198414442,0.08544779541405839,0,1,45.21666666666667,5600.0,863609060719360_cleaned.csv
84.59091547179437,129.61225283510407,0.0,31.06097230462808,86.5,7155.622980356261,0.09014270157964066,0.08732776542531555,0,0,75.28333333333333,6750.0,863609060719360_cleaned.csv
103.31664250233999,131.0,27.0,13.3458165866071,103.0,10674.328617956326,0.34551495016611294,0.06965174129353234,0,0,15.066666666666666,1940.0,863609060719360_cleaned.csv
85.0322533700809,147.0,15.062319815787683,43.05467742215853,100.0,7230.484113193634,0.16183039550394596,0.22902625051422043,0,0,30.133333333333333,3330.0,863609060719360_cleaned.csv
70.07649769585254,109.0,32.0,28.521051335823614,71.0,4910.715529316826,0.0616227486383072,0.12790697674418605,0,0,36.166666666666664,2500.0,863609060719360_cleaned.csv
122.74427020506634,147.0,47.0,22.862791165637745,121.5,15066.155868174337,0.09555408095554081,0.07131011608623548,0,0,55.266666666666666,8950.0,863609060719360_cleaned.csv
91.62334217506631,124.0,62.0,19.80297613064579,89.5,8394.836831329285,0.09392265193370165,0.10281923714759536,0,0,25.133333333333333,2810.0,863609060719360_cleaned.csv
52.10441060429827,98.0,5.0,41.89917667076591,51.0,2714.86960442131,0.21061359867330018,0.29999435759464177,0,0,19.1,1080.0,863609060719360_cleaned.csv
86.79722635777314,122.0,32.0,23.22230901670192,69.72966966484967,7533.758503402509,0.26576167028617914,0.07082878455463372,0,0,32.13333333333333,3310.0,863609060719360_cleaned.csv
106.44950213371266,147.0,52.0,35.032775224934134,101.0,11331.496504515295,0.06913716814159292,0.31561461794019935,0,0,35.15,4150.0,863609060719360_cleaned.csv
120.25243980979397,146.0,51.0,24.645373429333546,125.0,14460.649280208121,0.1049136786188579,0.05596389112479799,0,0,51.233333333333334,8850.0,863609060719360_cleaned.csv
78.24751392168157,146.0,20.41089717076062,36.982763244239635,79.5,6122.673434923751,0.17835687259450023,0.12434493577810633,1,0,30.116666666666667,3430.0,863609060719360_cleaned.csv
73.92385555260871,135.0,8.339558112688056,34.21976781566398,80.5,5464.736419762959,0.1182211647536322,0.20649799208518238,0,1,31.133333333333333,1800.0,863609060719360_cleaned.csv
48.988950276243095,83.0,10.0,27.97986429703333,66.0,2399.9172491682184,0.2425249169435216,0.10351966873706005,0,0,21.116666666666667,1350.0,863609060719360_cleaned.csv
122.01088258570879,149.2138258008359,84.0,15.942289238758706,125.31561174662166,14886.655469343616,0.135036859045939,0.10539040680927843,0,0,21.116666666666667,3420.0,863609060719360_cleaned.csv
108.90946786454734,142.0,71.0,31.061068994988588,91.0,11861.27219053887,0.07845303867403315,0.000692207588913907,0,0,24.116666666666667,2810.0,863609060719360_cleaned.csv
130.58661026305336,149.31198182570208,115.1129411619451,9.31986471539063,131.0,17052.862779994593,0.039735099337748346,0.05480313245997269,0,0,19.083333333333332,3420.0,863609060719360_cleaned.csv
65.42996987951807,91.0,41.0,20.259154691010025,86.0,4281.080958434642,0.0,0.03765060240963856,0,0,22.133333333333333,1060.0,863609060719360_cleaned.csv
34.18851619360525,121.0,0.0,38.76615132351719,40.54484619136103,1168.8546395204087,0.0,0.09557661927330174,0,0,28.766666666666666,1010.0,863609060719360_cleaned.csv
58.77468181238842,86.0,42.0,13.312753074647278,50.0,3454.4632221475026,0.08880975783917179,0.11276813708644656,0,0,15.066666666666666,1530.0,863609060719360_cleaned.csv
127.84204781238479,148.59340564366275,57.0,22.56753155295819,133.0,16343.58918886408,0.13573403490666555,0.1195989255078806,0,0,49.25,8340.0,863609060719360_cleaned.csv
94.04047777040478,146.0,69.0,28.753263925468033,92.5,8843.611459285996,0.07947019867549669,0.10852713178294573,0,0,25.116666666666667,3020.0,863609060719360_cleaned.csv
57.89959803626768,87.0,32.0,20.6322776995882,52.0,3352.3634527613726,0.043478260869565216,0.03322259136212625,0,0,26.1,1290.0,863609060719360_cleaned.csv
96.68787730369912,147.0,36.799249322476506,37.41527214624473,72.43359034984289,9348.545617495176,0.19310440699556003,0.16261061946902655,0,0,28.116666666666667,4220.0,863609060719360_cleaned.csv
80.30265654648956,132.0,14.0,32.485458030557226,91.5,6448.516648423462,0.11920529801324503,0.08527131782945736,0,0,35.13333333333333,3200.0,863609060719360_cleaned.csv
76.65779133213327,128.0,27.0,40.823100130121546,76.0,5876.416971920887,0.17940199335548174,0.16777408637873753,0,0,15.05,1700.0,863609060719360_cleaned.csv
84.72034075730387,126.0,33.75270855068617,23.79289043273904,93.5,7177.5361380336835,0.11479471995916823,0.14273390986809065,0,1,27.1,3610.0,863609060719360_cleaned.csv
50.64627971101331,75.0,29.124559378221715,16.90608097214738,52.0,2565.045648566198,0.104432959976758,0.06975763106845768,0,0,27.133333333333333,1180.0,863609060719360_cleaned.csv
80.78814229249012,109.0,47.0,24.125351534589086,79.0,6526.723935071631,0.1362126245847176,0.09653092006033183,0,0,21.083333333333332,1270.0,863609060719360_cleaned.csv
74.50260445182629,146.0,0.0,47.97636296118405,90.5,5550.638070105286,0.15614617940199335,0.1388888888888889,0,1,33.43333333333333,2740.0,863609060719360_cleaned.csv
96.80358327803583,115.0,79.0,13.859659196842474,89.5,9370.933735467619,0.06478405315614617,0.016574585635359115,0,0,25.116666666666667,2550.0,863609060719360_cleaned.csv
89.5078074170462,126.0,60.00000000000001,21.712817083616034,94.0,8011.647588607029,0.07468879668049791,0.04012841091492776,0,0,51.233333333333334,4150.0,863609060719360_cleaned.csv
101.49729341786482,128.0,71.0,20.824225608199914,108.61239482180669,10301.700571152147,0.11110045791031793,0.07445561240289068,0,0,20.083333333333332,2380.0,863609060719360_cleaned.csv
81.19590481460985,141.0,0.0,47.470368526524695,83.0,6592.774958663183,0.10508849557522124,0.1982281284606866,0,0,30.116666666666667,2740.0,863609060719360_cleaned.csv
50.88542277333956,65.0,6.0,18.19705142766817,27.0,2589.326250821505,0.135632183908046,0.06312292358803986,0,0,17.283333333333335,770.0,863609060719360_cleaned.csv
68.51554544346791,134.0,30.000000000000004,29.311288916181354,62.0,4694.379967415917,0.05009983437119385,0.1277051479485268,0,0,40.166666666666664,3160.0,863609060719360_cleaned.csv
92.84605175846052,146.0,42.0,34.62109130061275,100.5,8620.38932713473,0.07845303867403315,0.23588039867109634,0,0,25.116666666666667,3390.0,863609060719360_cleaned.csv
123.39995879132049,147.77296943581894,83.0,23.309054075036144,127.34725626130492,15227.549829699594,0.12870111039057336,0.12086092715231789,0,0,23.116666666666667,4010.0,863609060719360_cleaned.csv
119.21346682128367,137.0,95.0,14.530657600502488,123.0,14211.850671549304,0.044694274086507425,0.07116925811791877,0,0,40.21666666666667,6150.0,863609060719360_cleaned.csv
101.12294297132524,136.0,32.056276120923286,29.12488112683705,96.36430701229112,10225.849595181897,0.06314811781041421,0.12271973466003316,0,0,48.233333333333334,5430.0,863609060719360_cleaned.csv
70.7143229901534,87.0,20.0,13.265321521172835,57.05457845382654,5000.515475955738,0.14249138905910563,0.08405136958629766,1,0,20.066666666666666,1360.0,863609060719360_cleaned.csv
108.31776120329643,147.0,53.13574546105552,25.78369947747383,115.0,11732.737392094348,0.0771860570529376,0.11020240933360638,0,0,38.21666666666667,4380.0,863609060719360_cleaned.csv
48.98411275371984,66.0,29.261607412940545,11.012308847661663,48.0,2399.4433022691387,0.1010363890947032,0.031594371120127016,0,0,20.1,1160.0,863609061120394_cleaned.csv
40.41557608689611,80.0,0.0,28.28840450746895,40.0,1633.4187904356886,0.26490066225165565,0.057649667405764965,0,0,20.066666666666666,750.0,863609061120394_cleaned.csv
71.35273158996073,106.91043108397588,0.0,34.77058332566048,52.044917184712354,5091.2123053489795,0.1377151713138789,0.026129526729977367,0,0,20.116666666666667,1540.0,863609061120394_cleaned.csv
72.22694077766866,90.0,64.0,7.887054948086427,76.0,5216.730974100856,0.1570370873382842,0.057199554184431255,0,0,15.066666666666666,1280.0,863609061120394_cleaned.csv
39.246473029045646,55.0,17.0,11.317954652629693,35.0,1540.2856452196072,0.05094130675526024,0.06622516556291391,0,0,20.083333333333332,710.0,863609061120394_cleaned.csv
16.313585114348168,31.89330007963602,11.0,6.861359796679745,20.0,266.1330592830821,0.12524705186756577,0.034292923489359986,0,0,21.116666666666667,550.0,863609061120394_cleaned.csv
53.65576933972011,86.24395784846932,36.0,17.763571211227607,58.0,2878.9415834372485,0.1402855641078,0.034346622699297724,0,0,12.033333333333333,690.0,863609061120394_cleaned.csv
31.517842323651454,53.0,13.0,17.74463547922275,36.0,993.3743847385549,0.13245033112582782,0.03433001107419712,0,0,20.083333333333332,1020.0,863609061120394_cleaned.csv
31.662031993780836,78.0,0.1240840314346213,27.923561117834577,32.0,1002.4842699752013,0.08970099667774087,0.09259918664514313,0,0,24.05,750.0,863609061120394_cleaned.csv
27.13968253968254,62.0,0.0,24.08568394976133,14.0,736.5623683547493,0.17549668874172186,0.17884914463452567,0,0,15.75,480.0,863609061120394_cleaned.csv
32.80887824715416,73.0,7.0,27.693295244189844,25.559458475062815,1076.4224918365856,0.14559406779795792,0.11847592462758744,0,0,16.083333333333332,460.0,863609061120394_cleaned.csv
59.24315352697096,75.0,43.0,12.69291814233948,69.0,3509.751239820251,0.10299003322259136,0.035398230088495575,0,0,20.083333333333332,1480.0,863609061120394_cleaned.csv
26.289307971545497,75.61903115682124,0.0,21.808311962809416,40.51569570397625,691.1277136227657,0.35124656665881215,0.16212413036863516,1,0,15.083333333333334,690.0,863609061120394_cleaned.csv
85.89992218572269,110.0,24.981634328680705,22.199581091383447,77.5,7378.796631513213,0.09928158609496258,0.07250179228016417,0,0,26.183333333333334,1560.0,863609060567785_cleaned.csv
28.08109184941591,109.0,3.942908998870279,32.37839861596119,14.508009902029176,788.5477194553326,0.16538157049121932,0.27600288835026887,0,1,18.233333333333334,780.0,863609060567785_cleaned.csv
123.76239990206128,128.83070863711288,109.5180477445721,7.8345311446539805,127.22872823127783,15317.131629517737,0.08126461580716182,0.053202922568982854,0,0,13.116666666666667,1310.0,863609060567785_cleaned.csv
80.08420999758036,86.80140998969054,38.0,6.469876203864945,79.0,6413.48069093655,0.06224669641542161,0.03237099580784457,0,0,17.083333333333332,1110.0,863609060567785_cleaned.csv
103.67237348111516,123.632143320143,65.57378061202442,17.477290876041987,103.09901411841692,10747.96102320783,0.05166006797360594,0.03543049973034933,0,0,36.3,3010.0,863609060567785_cleaned.csv
96.64252556304979,108.0,70.53343786847094,11.975860779186744,103.0,9339.777747204731,0.06049413915685412,0.3096410093514798,0,0,12.05,1080.0,863609060567785_cleaned.csv
61.26773046660075,108.0,37.73821356034744,28.59694576743263,49.0,3753.7347965280383,0.08151552467627587,0.1053400096546515,0,0,23.233333333333334,1450.0,863609060567785_cleaned.csv
72.56941788894221,120.0,23.0,36.88754369497686,100.0,5266.320412739926,0.04728132387706856,0.06303549571603427,0,0,34.28333333333333,2830.0,863609060567785_cleaned.csv
31.59921233141867,69.0,9.0,17.708479307005632,28.0,998.5102199660818,0.03925619834710744,0.06607929515418502,0,0,30.266666666666666,1460.0,863609060567785_cleaned.csv
91.23528849658354,116.0,21.181329365936772,31.116027946864282,104.00279034737356,8323.877867054827,0.08475962610553213,0.23477636482103167,0,0,27.2,1550.0,863609060567785_cleaned.csv
82.40435899889745,101.0,48.822436368350544,13.475173825068318,75.96117898349868,6790.4783820191715,0.07869036633607276,0.07045337663103803,0,0,23.1,1130.0,863609060567785_cleaned.csv
35.17147522028705,53.095001450733704,22.62774173236124,11.169539167327837,33.56565650329965,1237.032669171266,0.10138357755105956,0.10692656735565748,0,0,11.08335,500.0,863609060567785_cleaned.csv
44.37469191646211,63.60325211282388,15.000000000000002,16.88337259510063,47.05192391982072,1969.1132826809278,0.05279938366330565,0.07334488590310882,0,0,20.2,1100.0,863609060567785_cleaned.csv
71.58486909642491,121.4893787773093,16.0,39.08548953749851,97.5,5124.3934835522905,0.026970372716688493,0.05135802277376305,0,0,41.333333333333336,2480.0,863609060567785_cleaned.csv
45.598846073232146,73.5633106360387,31.0,19.379464578695806,46.98154790199214,2079.2547632103187,0.0042020123042764024,0.0879407244546254,0,0,22.200016666666667,1140.0,863609060567785_cleaned.csv
47.51632415244112,95.0,23.0,24.819423477807472,44.0,2257.8010609598596,0.04338834010673532,0.07436468905112026,0,0,25.2,830.0,863609060567785_cleaned.csv
32.49945295713327,71.0,18.0,10.312413582950052,31.863310018705207,1056.2144425129186,0.1079405813698436,0.10047170002236712,0,0,23.133333333333333,980.0,863609060567785_cleaned.csv
86.5127674258109,105.0,41.0,26.58003544387793,95.0,7484.458927672449,0.08839779005524862,0.0718232044198895,0,0,24.15,1620.0,863609060567785_cleaned.csv
102.7697844111152,120.589306549291,35.61211702173631,18.199362705305976,95.5,10561.628587907097,0.10496363335224052,0.1128128255978827,0,1,30.166666666666668,2560.0,863609060567785_cleaned.csv
101.29605758397967,110.0,77.0,7.160566045222968,101.0,10260.891282056926,0.02481203007518797,0.03318887729673771,0,0,23.166666666666668,1550.0,863609060567785_cleaned.csv
99.49232904642835,125.88602789112709,51.0,25.297203668391447,116.0,9898.72353908277,0.08841325606980766,0.04119178287969619,0,0,18.116666666666667,1040.0,863609060567785_cleaned.csv
106.81466664909672,120.09111842308332,67.0,16.164152845387633,109.0,11409.373011357655,0.0627554591289401,0.06648610020411827,0,0,24.15,1760.0,863609060567785_cleaned.csv
42.35100199017142,58.0,31.0,9.114895343856242,42.227462697623885,1793.6073695715036,0.023911713534613823,0.0743801652892562,0,0,15.1,650.0,863609060567785_cleaned.csv
121.38829787234043,147.0,58.0,28.923864130708704,119.5,14735.118860344048,0.09856035437430787,0.11980033277870217,0,0,25.066666666666666,6850.0,863609061110692_cleaned.csv
30.265216438890924,80.53053640106923,0.0,25.13490560130414,36.0,915.9833260929134,0.48372344133115064,0.17976663827180542,0,0,13.083333333333334,610.0,863609061110692_cleaned.csv
49.20547042621344,125.3341317513134,0.0,50.318080683353045,57.204192311728725,2421.178319864965,0.5807914399515112,0.25390303424857263,1,0,12.083333333333334,1310.0,863609061110692_cleaned.csv
15.385143630741593,37.0,1.637168414749332,11.464006676345841,13.34040385956898,236.7026445385486,0.051702030439070595,0.02951522574606714,0,0,26.15,630.0,863609061110692_cleaned.csv
75.82055185563338,127.0,38.0,29.597063187103338,62.0,5748.7560836927905,0.09643100086586276,0.08740606597344103,0,0,21.133333333333333,1870.0,863609061110692_cleaned.csv
44.209434940383616,60.00000000000001,30.000000000000004,10.504125144008803,41.0,1954.4741377480118,0.030082987551867228,0.04145077720207254,0,0,32.15,1670.0,863609061110692_cleaned.csv
22.694083105434387,49.0,22.201781624451343,0.4292799528007814,23.0,515.0214079963625,0.011285572435438939,0.0332259343730029,0,0,17.083333333333332,360.0,863609061110692_cleaned.csv
63.38576817119232,98.0,31.0,26.737793866184195,45.63514356090304,4017.755606652137,0.06950207468879668,0.0677710843373494,0,0,27.133333333333333,2340.0,863609061110692_cleaned.csv
69.31769000451098,82.0,15.282707871619332,13.934303364294609,63.5,4804.942147561481,0.08237419671530591,0.1341373583340812,0,0,24.1,1910.0,863609061110692_cleaned.csv
127.25884653231488,138.0,101.0,11.21636156576646,117.0,16194.81402073527,0.06135986733001658,0.06976744186046512,0,0,15.066666666666666,3060.0,863609061110692_cleaned.csv
17.520645017132512,75.0,0.0,14.17127017410427,30.18019964565058,306.97300181637036,0.24684417244177598,0.08202796107742388,0,0,27.333333333333332,790.0,863609061110692_cleaned.csv
68.72579009314295,125.0,24.0,37.25776033761066,59.0,4723.2342239267455,0.08555402553061862,0.12751847477576334,0,0,51.266666666666666,3790.0,863609061110692_cleaned.csv
64.14079385436102,77.08766752887578,38.0,15.758605454462987,66.0,4114.0414362676365,0.07211746776545347,0.03940735276265224,0,0,20.066666666666666,1520.000000000029,863609061110692_cleaned.csv
55.009170305676854,108.0,2.0,36.74558350566595,61.0,3026.00881771896,0.07309721175584025,0.13707165109034267,0,0,38.166666666666664,2830.0,863609061110692_cleaned.csv
102.10290099504508,127.0,27.129954872921903,41.346230704442334,117.496965805898,10425.002391603977,0.07069975929373155,0.16587829699209838,0,0,26.116666666666667,5940.0,863609061110692_cleaned.csv
66.62339881478113,90.0,45.0,16.3503595698114,69.0,4438.677269633379,0.027213668605495917,0.03405269510918736,0,0,37.18333333333333,3710.0,863609061110692_cleaned.csv
51.098693596004864,102.0,15.000000000000002,34.29225818277795,78.0,2611.0764872183886,0.16289592760180996,0.057931034482758624,0,0,40.233333333333334,2590.0,863609061110692_cleaned.csv
110.25,128.0,100.0,6.5717197140474575,116.0,12155.0625,0.026578073089700997,0.046511627906976744,0,0,20.066666666666666,2690.0,863609061110692_cleaned.csv
56.696332098605524,134.0,8.0,46.50994820338279,51.0,3214.4740734353672,0.09892538602495322,0.1766064402774121,0,1,23.116666666666667,1810.0,863609061110692_cleaned.csv
60.61009347879396,107.0,0.2389080605233753,38.60545963779222,46.0,3673.5834315081415,0.20813863465616492,0.1162711647766469,0,0,22.133333333333333,1090.0,863609061110692_cleaned.csv
63.3529847803967,137.2202707624686,35.7528690573935,40.599986062052174,50.0,4013.600680585176,0.3371010023424422,0.018172360896181766,1,0,18.083333333333332,1970.0,863609061110692_cleaned.csv
87.5920425344005,133.0,37.0,32.887455166256906,84.0,7672.365915348228,0.09312638580931264,0.17744610281923714,0,0,25.083333333333332,3020.0,863609061110692_cleaned.csv
133.75988266921453,138.0,122.0,5.335708893457967,127.0,17891.706211682038,0.036985461181545054,0.03039571632584056,0,0,15.066666666666666,3540.0,863609061110692_cleaned.csv
58.02787664261072,89.0,9.563730422811709,23.88873549523291,62.0,3367.234467650047,0.17528764461413052,0.14599067432649684,1,0,32.15,2950.0,863609061110692_cleaned.csv
100.0654573587311,138.0,2.0,52.233041980510784,125.11744769642011,10013.09575641203,0.11516345007981799,0.0766804179801277,0,0,38.21666666666667,6280.0,863609061110692_cleaned.csv
96.06940329492656,132.0,0.5667121435670763,30.42273378041577,79.44692475322094,9229.330249443246,0.1683891466419863,0.1281902469146966,0,0,20.083333333333332,3290.0,863609061110692_cleaned.csv
14.193634461778823,112.0,0.0,15.191436368871283,9.397050380586096,201.4592592345954,0.03072105761655497,0.182876377590623,0,0,16.066666666666666,490.0,863609061110692_cleaned.csv
52.59381682976904,71.0,22.26289763993407,15.375848535394047,57.0,2766.109568723297,0.1252662763897053,0.05781388180316244,0,0,21.066666666666666,1230.0,863609061110692_cleaned.csv
77.00429013113552,118.0,36.352917209405696,30.01586456911832,77.0,5929.660698600095,0.1626708122999865,0.1465241037861063,0,0,17.116666666666667,2150.0,863609061110692_cleaned.csv
57.43179150101929,144.0,0.2240920567699877,52.47635454574498,61.20305950477507,3298.4106750165515,0.12870486327360153,0.09163537791155514,0,0,44.21666666666667,6110.0,863609061110692_cleaned.csv
124.37915006640107,154.0,59.0,33.09632712850679,120.0,15470.172971240316,0.07883817427385892,0.2591362126245847,0,0,25.1,6720.0,863609061110692_cleaned.csv
46.56597347749202,105.0,33.57862050658386,15.25722687687893,62.0,2168.3898859064907,0.13128764587214956,0.12267351080587295,0,0,21.116666666666667,2500.0,863609061110692_cleaned.csv
55.29241640710522,85.0,32.0,20.651616834201697,54.4840018026138,3057.2513121367188,0.12673934076448765,0.12048192771084337,0,0,18.1,1320.0,863609061110692_cleaned.csv
43.42346150486806,73.0,9.9896905307216,12.406183601207207,40.2458221956083,1885.5970090647581,0.03733217489192346,0.13083801872702674,0,0,17.066666666666666,830.0,863609061110692_cleaned.csv
43.85563972210162,87.0,16.968028298567173,22.580402302255884,41.25608845154241,1923.3171354347776,0.0976874723646805,0.17462096320600315,0,0,32.15,1720.0,863609061110692_cleaned.csv
105.53399952039905,156.0,41.79594658830647,37.60303787532324,94.0,11137.425054771587,0.10515450994796605,0.2712685354196996,0,0,16.083333333333332,3980.0,863609061110692_cleaned.csv
90.14793403600252,136.52021458512104,21.08132134060141,38.442877402763365,67.0,8126.650010959463,0.11490202515652782,0.32432232216165496,0,0,20.05,3250.0,863609061110692_cleaned.csv
69.23025768911056,93.0,21.0,19.97623730938407,51.0,4792.828579700652,0.07982261640798226,0.13953488372093023,0,0,20.05,3091.0,863609060548991_cleaned.csv
